流水	精灵	成长度等级	成长度经验	突破阶段	饲养属性	出战属性	放生返回	技能id	展示技能Id	派遣获得奖励展示	是否公会新闻	进阶等级
429	pet_101	59	2520	3	1,356;4,14	1,711;4,30	item8101020503001,1	skill79100,59				0
430	pet_101	60	2560	3	1,359;4,14	1,718;4,30	item8101020503001,1	skill79100,60				0
431	pet_101	61	2600	4	1,363;4,15	1,725;4,30	item8101020503001,1	skill79100,61				0
432	pet_101	62	2640	4	1,366;4,15	1,732;4,31	item8101020503001,1	skill79100,62				0
433	pet_101	63	2680	4	1,370;4,15	1,739;4,31	item8101020503001,1	skill79100,63				0
434	pet_101	64	2720	4	1,373;4,15	1,746;4,32	item8101020503001,1	skill79100,64				0
435	pet_101	65	2760	4	1,377;4,15	1,753;4,32	item8101020503001,1	skill79100,65				0
436	pet_101	66	2800	4	1,380;4,16	1,760;4,32	item8101020503001,1	skill79100,66				0
437	pet_101	67	2840	4	1,384;4,16	1,767;4,33	item8101020503001,1	skill79100,67				0
438	pet_101	68	2880	4	1,387;4,16	1,774;4,33	item8101020503001,1	skill79100,68				0
439	pet_101	69	2920	4	1,391;4,16	1,781;4,34	item8101020503001,1	skill79100,69				0
440	pet_101	70	0	4	1,394;4,16	1,788;4,34	item8101020503001,1	skill79100,70				0
441	pet_101	71	0	4			item8101020503001,1	skill79100,71				0
442	pet_101	72	0	4			item8101020503001,1	skill79100,72				0
443	pet_101	73	0	4			item8101020503001,1	skill79100,73				0
444	pet_101	74	0	4			item8101020503001,1	skill79100,74				0
445	pet_101	75	0	4			item8101020503001,1	skill79100,75				0
446	pet_101	76	0	4			item8101020503001,1	skill79100,76				0
447	pet_101	77	0	4			item8101020503001,1	skill79100,77				0
448	pet_101	78	0	4			item8101020503001,1	skill79100,78				0
449	pet_101	79	0	4			item8101020503001,1	skill79100,79				0
450	pet_101	80	0	4			item8101020503001,1	skill79100,80				0
451	pet_101	81	0	4			item8101020503001,1	skill79100,81				0
452	pet_101	82	0	4			item8101020503001,1	skill79100,82				0
453	pet_101	83	0	4			item8101020503001,1	skill79100,83				0
454	pet_101	84	0	4			item8101020503001,1	skill79100,84				0
455	pet_101	85	0	4			item8101020503001,1	skill79100,85				0
456	pet_101	86	0	4			item8101020503001,1	skill79100,86				0
457	pet_101	87	0	4			item8101020503001,1	skill79100,87				0
458	pet_101	88	0	4			item8101020503001,1	skill79100,88				0
459	pet_101	89	0	4			item8101020503001,1	skill79100,89				0
460	pet_101	90	0	4			item8101020503001,1	skill79100,90				0
461	pet_104	1	400	0	1,207;4,4	1,413;4,8	item8101020503101,1	skill79200,1				0
462	pet_104	2	480	0	1,212;4,4	1,424;4,9	item8101020503101,1	skill79200,2				0
463	pet_104	3	560	0	1,218;4,4	1,435;4,10	item8101020503101,1	skill79200,3				0
464	pet_104	4	640	0	1,223;4,4	1,446;4,10	item8101020503101,1	skill79200,4				0
465	pet_104	5	720	0	1,229;4,5	1,457;4,11	item8101020503101,1	skill79200,5				0
466	pet_104	6	800	0	1,234;4,5	1,468;4,11	item8101020503101,1	skill79200,6				0
467	pet_104	7	880	0	1,240;4,5	1,479;4,12	item8101020503101,1	skill79200,7				0
468	pet_104	8	960	0	1,245;4,6	1,490;4,13	item8101020503101,1	skill79200,8				0
469	pet_104	9	1040	0	1,251;4,6	1,501;4,13	item8101020503101,1	skill79200,9				0
470	pet_104	10	1120	0	1,256;4,6	1,512;4,14	item8101020503101,1	skill79200,10				0
471	pet_104	11	1200	0	1,262;4,7	1,523;4,14	item8101020503101,1	skill79200,11				0
472	pet_104	12	1280	0	1,267;4,7	1,534;4,15	item8101020503101,1	skill79200,12				0
473	pet_104	13	1360	0	1,273;4,7	1,545;4,16	item8101020503101,1	skill79200,13				0
474	pet_104	14	1440	0	1,278;4,7	1,556;4,16	item8101020503101,1	skill79200,14				0
475	pet_104	15	1520	0	1,284;4,8	1,567;4,17	item8101020503101,1	skill79200,15				0
476	pet_104	16	1600	0	1,289;4,8	1,578;4,17	item8101020503101,1	skill79200,16				0
477	pet_104	17	1680	0	1,295;4,8	1,589;4,18	item8101020503101,1	skill79200,17				0
478	pet_104	18	1760	0	1,300;4,9	1,600;4,19	item8101020503101,1	skill79200,18				0
479	pet_104	19	1840	0	1,306;4,9	1,611;4,19	item8101020503101,1	skill79200,19				0
480	pet_104	20	1920	0	1,311;4,9	1,622;4,20	item8101020503101,1	skill79200,20				0
481	pet_104	21	2000	0	1,317;4,10	1,633;4,20	item8101020503101,1	skill79200,21				0
482	pet_104	22	2080	0	1,322;4,10	1,644;4,21	item8101020503101,1	skill79200,22				0
483	pet_104	23	2160	0	1,328;4,10	1,655;4,22	item8101020503101,1	skill79200,23				0
484	pet_104	24	2240	0	1,333;4,10	1,666;4,22	item8101020503101,1	skill79200,24				0
485	pet_104	25	2320	0	1,339;4,11	1,677;4,23	item8101020503101,1	skill79200,25				0
486	pet_104	26	2400	0	1,344;4,11	1,688;4,23	item8101020503101,1	skill79200,26				0
487	pet_104	27	2480	0	1,350;4,11	1,699;4,24	item8101020503101,1	skill79200,27				0
488	pet_104	28	2560	0	1,355;4,12	1,710;4,25	item8101020503101,1	skill79200,28				0
489	pet_104	29	2640	0	1,361;4,12	1,721;4,25	item8101020503101,1	skill79200,29				0
490	pet_104	30	2720	0	1,366;4,12	1,732;4,26	item8101020503101,1	skill79200,30				0
491	pet_104	31	2800	1	1,372;4,13	1,743;4,26	item8101020503101,1	skill79200,31				0
492	pet_104	32	2880	1	1,377;4,13	1,754;4,27	item8101020503101,1	skill79200,32				0
493	pet_104	33	2960	1	1,383;4,13	1,765;4,28	item8101020503101,1	skill79200,33				0
494	pet_104	34	3040	1	1,388;4,13	1,776;4,28	item8101020503101,1	skill79200,34				0
495	pet_104	35	3120	1	1,394;4,14	1,787;4,29	item8101020503101,1	skill79200,35				0
496	pet_104	36	3200	1	1,399;4,14	1,798;4,29	item8101020503101,1	skill79200,36				0
497	pet_104	37	3280	1	1,405;4,14	1,809;4,30	item8101020503101,1	skill79200,37				0
498	pet_104	38	3360	1	1,410;4,15	1,820;4,31	item8101020503101,1	skill79200,38				0
499	pet_104	39	3440	1	1,416;4,15	1,831;4,31	item8101020503101,1	skill79200,39				0
500	pet_104	40	3520	1	1,421;4,15	1,842;4,32	item8101020503101,1	skill79200,40				0
501	pet_104	41	3600	2	1,427;4,16	1,853;4,32	item8101020503101,1	skill79200,41				0
502	pet_104	42	3680	2	1,432;4,16	1,864;4,33	item8101020503101,1	skill79200,42				0
503	pet_104	43	3760	2	1,438;4,16	1,875;4,34	item8101020503101,1	skill79200,43				0
504	pet_104	44	3840	2	1,443;4,16	1,886;4,34	item8101020503101,1	skill79200,44				0
505	pet_104	45	3920	2	1,449;4,17	1,897;4,35	item8101020503101,1	skill79200,45				0
506	pet_104	46	4000	2	1,454;4,17	1,908;4,35	item8101020503101,1	skill79200,46				0
507	pet_104	47	4080	2	1,460;4,17	1,919;4,36	item8101020503101,1	skill79200,47				0
508	pet_104	48	4160	2	1,465;4,18	1,930;4,37	item8101020503101,1	skill79200,48				0
509	pet_104	49	4240	2	1,471;4,18	1,941;4,37	item8101020503101,1	skill79200,49				0
510	pet_104	50	4320	2	1,476;4,18	1,952;4,38	item8101020503101,1	skill79200,50				0
511	pet_104	51	4400	3	1,482;4,19	1,963;4,38	item8101020503101,1	skill79200,51				0
512	pet_104	52	4480	3	1,487;4,19	1,974;4,39	item8101020503101,1	skill79200,52				0
513	pet_104	53	4560	3	1,493;4,19	1,985;4,40	item8101020503101,1	skill79200,53				0
514	pet_104	54	4640	3	1,498;4,19	1,996;4,40	item8101020503101,1	skill79200,54				0
515	pet_104	55	4720	3	1,504;4,20	1,1007;4,41	item8101020503101,1	skill79200,55				0
516	pet_104	56	4800	3	1,509;4,20	1,1018;4,41	item8101020503101,1	skill79200,56				0
517	pet_104	57	4880	3	1,515;4,20	1,1029;4,42	item8101020503101,1	skill79200,57				0
518	pet_104	58	4960	3	1,520;4,21	1,1040;4,43	item8101020503101,1	skill79200,58				0
519	pet_104	59	5040	3	1,526;4,21	1,1051;4,43	item8101020503101,1	skill79200,59				0
520	pet_104	60	5120	3	1,531;4,21	1,1062;4,44	item8101020503101,1	skill79200,60				0
521	pet_104	61	5200	4	1,537;4,22	1,1073;4,45	item8101020503101,1	skill79200,61				0
522	pet_104	62	5280	4	1,542;4,22	1,1084;4,45	item8101020503101,1	skill79200,62				0
523	pet_104	63	5360	4	1,548;4,22	1,1095;4,46	item8101020503101,1	skill79200,63				0
524	pet_104	64	5440	4	1,553;4,22	1,1106;4,46	item8101020503101,1	skill79200,64				0
525	pet_104	65	5520	4	1,559;4,23	1,1117;4,47	item8101020503101,1	skill79200,65				0
526	pet_104	66	5600	4	1,564;4,23	1,1128;4,48	item8101020503101,1	skill79200,66				0
527	pet_104	67	5680	4	1,570;4,23	1,1139;4,48	item8101020503101,1	skill79200,67				0
528	pet_104	68	5760	4	1,575;4,24	1,1150;4,49	item8101020503101,1	skill79200,68				0
529	pet_104	69	5840	4	1,581;4,24	1,1161;4,49	item8101020503101,1	skill79200,69				0
530	pet_104	70	0	4	1,586;4,24	1,1172;4,50	item8101020503101,1	skill79200,70				0
531	pet_104	71	0	4			item8101020503101,1	skill79200,71				0
532	pet_104	72	0	4			item8101020503101,1	skill79200,72				0
533	pet_104	73	0	4			item8101020503101,1	skill79200,73				0
534	pet_104	74	0	4			item8101020503101,1	skill79200,74				0
535	pet_104	75	0	4			item8101020503101,1	skill79200,75				0
536	pet_104	76	0	4			item8101020503101,1	skill79200,76				0
537	pet_104	77	0	4			item8101020503101,1	skill79200,77				0
538	pet_104	78	0	4			item8101020503101,1	skill79200,78				0
539	pet_104	79	0	4			item8101020503101,1	skill79200,79				0
540	pet_104	80	0	4			item8101020503101,1	skill79200,80				0
541	pet_104	81	0	4			item8101020503101,1	skill79200,81				0
542	pet_104	82	0	4			item8101020503101,1	skill79200,82				0
543	pet_104	83	0	4			item8101020503101,1	skill79200,83				0
544	pet_104	84	0	4			item8101020503101,1	skill79200,84				0
545	pet_104	85	0	4			item8101020503101,1	skill79200,85				0
546	pet_104	86	0	4			item8101020503101,1	skill79200,86				0
547	pet_104	87	0	4			item8101020503101,1	skill79200,87				0
548	pet_104	88	0	4			item8101020503101,1	skill79200,88				0
549	pet_104	89	0	4			item8101020503101,1	skill79200,89				0
550	pet_104	90	0	4			item8101020503101,1	skill79200,90				0
551	pet_111	1	200	0	1,153;4,3	1,305;4,6	item8101020503002,1	skill79100,1				0
552	pet_111	2	240	0	1,156;4,3	1,312;4,7	item8101020503002,1	skill79100,2				0
553	pet_111	3	280	0	1,160;4,3	1,319;4,7	item8101020503002,1	skill79100,3				0
554	pet_111	4	320	0	1,163;4,3	1,326;4,8	item8101020503002,1	skill79100,4				0
555	pet_111	5	360	0	1,167;4,3	1,333;4,8	item8101020503002,1	skill79100,5				0
556	pet_111	6	400	0	1,170;4,4	1,340;4,8	item8101020503002,1	skill79100,6				0
557	pet_111	7	440	0	1,174;4,4	1,347;4,9	item8101020503002,1	skill79100,7				0
558	pet_111	8	480	0	1,177;4,4	1,354;4,9	item8101020503002,1	skill79100,8				0
559	pet_111	9	520	0	1,181;4,4	1,361;4,10	item8101020503002,1	skill79100,9				0
560	pet_111	10	560	0	1,184;4,4	1,368;4,10	item8101020503002,1	skill79100,10				0
561	pet_111	11	600	0	1,188;4,5	1,375;4,10	item8101020503002,1	skill79100,11				0
562	pet_111	12	640	0	1,191;4,5	1,382;4,11	item8101020503002,1	skill79100,12				0
563	pet_111	13	680	0	1,195;4,5	1,389;4,11	item8101020503002,1	skill79100,13				0
564	pet_111	14	720	0	1,198;4,5	1,396;4,12	item8101020503002,1	skill79100,14				0
565	pet_111	15	760	0	1,202;4,5	1,403;4,12	item8101020503002,1	skill79100,15				0
566	pet_111	16	800	0	1,205;4,6	1,410;4,12	item8101020503002,1	skill79100,16				0
567	pet_111	17	840	0	1,209;4,6	1,417;4,13	item8101020503002,1	skill79100,17				0
568	pet_111	18	880	0	1,212;4,6	1,424;4,13	item8101020503002,1	skill79100,18				0
569	pet_111	19	920	0	1,216;4,6	1,431;4,14	item8101020503002,1	skill79100,19				0
570	pet_111	20	960	0	1,219;4,6	1,438;4,14	item8101020503002,1	skill79100,20				0
571	pet_111	21	1000	0	1,223;4,7	1,445;4,14	item8101020503002,1	skill79100,21				0
572	pet_111	22	1040	0	1,226;4,7	1,452;4,15	item8101020503002,1	skill79100,22				0
573	pet_111	23	1080	0	1,230;4,7	1,459;4,15	item8101020503002,1	skill79100,23				0
574	pet_111	24	1120	0	1,233;4,7	1,466;4,16	item8101020503002,1	skill79100,24				0
575	pet_111	25	1160	0	1,237;4,7	1,473;4,16	item8101020503002,1	skill79100,25				0
576	pet_111	26	1200	0	1,240;4,8	1,480;4,16	item8101020503002,1	skill79100,26				0
577	pet_111	27	1240	0	1,244;4,8	1,487;4,17	item8101020503002,1	skill79100,27				0
578	pet_111	28	1280	0	1,247;4,8	1,494;4,17	item8101020503002,1	skill79100,28				0
579	pet_111	29	1320	0	1,251;4,8	1,501;4,18	item8101020503002,1	skill79100,29				0
580	pet_111	30	1360	0	1,254;4,8	1,508;4,18	item8101020503002,1	skill79100,30				0
581	pet_111	31	1400	1	1,258;4,9	1,515;4,18	item8101020503002,1	skill79100,31				0
582	pet_111	32	1440	1	1,261;4,9	1,522;4,19	item8101020503002,1	skill79100,32				0
583	pet_111	33	1480	1	1,265;4,9	1,529;4,19	item8101020503002,1	skill79100,33				0
584	pet_111	34	1520	1	1,268;4,9	1,536;4,20	item8101020503002,1	skill79100,34				0
585	pet_111	35	1560	1	1,272;4,9	1,543;4,20	item8101020503002,1	skill79100,35				0
586	pet_111	36	1600	1	1,275;4,10	1,550;4,20	item8101020503002,1	skill79100,36				0
587	pet_111	37	1640	1	1,279;4,10	1,557;4,21	item8101020503002,1	skill79100,37				0
588	pet_111	38	1680	1	1,282;4,10	1,564;4,21	item8101020503002,1	skill79100,38				0
589	pet_111	39	1720	1	1,286;4,10	1,571;4,22	item8101020503002,1	skill79100,39				0
590	pet_111	40	1760	1	1,289;4,10	1,578;4,22	item8101020503002,1	skill79100,40				0
591	pet_111	41	1800	2	1,293;4,11	1,585;4,22	item8101020503002,1	skill79100,41				0
592	pet_111	42	1840	2	1,296;4,11	1,592;4,23	item8101020503002,1	skill79100,42				0
593	pet_111	43	1880	2	1,300;4,11	1,599;4,23	item8101020503002,1	skill79100,43				0
594	pet_111	44	1920	2	1,303;4,11	1,606;4,24	item8101020503002,1	skill79100,44				0
595	pet_111	45	1960	2	1,307;4,11	1,613;4,24	item8101020503002,1	skill79100,45				0
596	pet_111	46	2000	2	1,310;4,12	1,620;4,24	item8101020503002,1	skill79100,46				0
597	pet_111	47	2040	2	1,314;4,12	1,627;4,25	item8101020503002,1	skill79100,47				0
598	pet_111	48	2080	2	1,317;4,12	1,634;4,25	item8101020503002,1	skill79100,48				0
599	pet_111	49	2120	2	1,321;4,12	1,641;4,26	item8101020503002,1	skill79100,49				0
600	pet_111	50	2160	2	1,324;4,12	1,648;4,26	item8101020503002,1	skill79100,50				0
601	pet_111	51	2200	3	1,328;4,13	1,655;4,26	item8101020503002,1	skill79100,51				0
602	pet_111	52	2240	3	1,331;4,13	1,662;4,27	item8101020503002,1	skill79100,52				0
603	pet_111	53	2280	3	1,335;4,13	1,669;4,27	item8101020503002,1	skill79100,53				0
604	pet_111	54	2320	3	1,338;4,13	1,676;4,28	item8101020503002,1	skill79100,54				0
605	pet_111	55	2360	3	1,342;4,13	1,683;4,28	item8101020503002,1	skill79100,55				0
606	pet_111	56	2400	3	1,345;4,14	1,690;4,28	item8101020503002,1	skill79100,56				0
607	pet_111	57	2440	3	1,349;4,14	1,697;4,29	item8101020503002,1	skill79100,57				0
608	pet_111	58	2480	3	1,352;4,14	1,704;4,29	item8101020503002,1	skill79100,58				0
609	pet_111	59	2520	3	1,356;4,14	1,711;4,30	item8101020503002,1	skill79100,59				0
610	pet_111	60	2560	3	1,359;4,14	1,718;4,30	item8101020503002,1	skill79100,60				0
611	pet_111	61	2600	4	1,363;4,15	1,725;4,30	item8101020503002,1	skill79100,61				0
612	pet_111	62	2640	4	1,366;4,15	1,732;4,31	item8101020503002,1	skill79100,62				0
613	pet_111	63	2680	4	1,370;4,15	1,739;4,31	item8101020503002,1	skill79100,63				0
614	pet_111	64	2720	4	1,373;4,15	1,746;4,32	item8101020503002,1	skill79100,64				0
615	pet_111	65	2760	4	1,377;4,15	1,753;4,32	item8101020503002,1	skill79100,65				0
616	pet_111	66	2800	4	1,380;4,16	1,760;4,32	item8101020503002,1	skill79100,66				0
617	pet_111	67	2840	4	1,384;4,16	1,767;4,33	item8101020503002,1	skill79100,67				0
618	pet_111	68	2880	4	1,387;4,16	1,774;4,33	item8101020503002,1	skill79100,68				0
619	pet_111	69	2920	4	1,391;4,16	1,781;4,34	item8101020503002,1	skill79100,69				0
620	pet_111	70	0	4	1,394;4,16	1,788;4,34	item8101020503002,1	skill79100,70				0
621	pet_111	71	0	4			item8101020503002,1	skill79100,71				0
622	pet_111	72	0	4			item8101020503002,1	skill79100,72				0
623	pet_111	73	0	4			item8101020503002,1	skill79100,73				0
624	pet_111	74	0	4			item8101020503002,1	skill79100,74				0
625	pet_111	75	0	4			item8101020503002,1	skill79100,75				0
626	pet_111	76	0	4			item8101020503002,1	skill79100,76				0
627	pet_111	77	0	4			item8101020503002,1	skill79100,77				0
628	pet_111	78	0	4			item8101020503002,1	skill79100,78				0
629	pet_111	79	0	4			item8101020503002,1	skill79100,79				0
630	pet_111	80	0	4			item8101020503002,1	skill79100,80				0
631	pet_111	81	0	4			item8101020503002,1	skill79100,81				0
632	pet_111	82	0	4			item8101020503002,1	skill79100,82				0
633	pet_111	83	0	4			item8101020503002,1	skill79100,83				0
634	pet_111	84	0	4			item8101020503002,1	skill79100,84				0
635	pet_111	85	0	4			item8101020503002,1	skill79100,85				0
636	pet_111	86	0	4			item8101020503002,1	skill79100,86				0
637	pet_111	87	0	4			item8101020503002,1	skill79100,87				0
638	pet_111	88	0	4			item8101020503002,1	skill79100,88				0
639	pet_111	89	0	4			item8101020503002,1	skill79100,89				0
640	pet_111	90	0	4			item8101020503002,1	skill79100,90				0
641	pet_115	1	400	0	1,207;4,4	1,413;4,8	item8101020503102,1	skill79200,1				0
642	pet_115	2	480	0	1,212;4,4	1,424;4,9	item8101020503102,1	skill79200,2				0
643	pet_115	3	560	0	1,218;4,4	1,435;4,10	item8101020503102,1	skill79200,3				0
644	pet_115	4	640	0	1,223;4,4	1,446;4,10	item8101020503102,1	skill79200,4				0
645	pet_115	5	720	0	1,229;4,5	1,457;4,11	item8101020503102,1	skill79200,5				0
646	pet_115	6	800	0	1,234;4,5	1,468;4,11	item8101020503102,1	skill79200,6				0
647	pet_115	7	880	0	1,240;4,5	1,479;4,12	item8101020503102,1	skill79200,7				0
648	pet_115	8	960	0	1,245;4,6	1,490;4,13	item8101020503102,1	skill79200,8				0
649	pet_115	9	1040	0	1,251;4,6	1,501;4,13	item8101020503102,1	skill79200,9				0
650	pet_115	10	1120	0	1,256;4,6	1,512;4,14	item8101020503102,1	skill79200,10				0
651	pet_115	11	1200	0	1,262;4,7	1,523;4,14	item8101020503102,1	skill79200,11				0
652	pet_115	12	1280	0	1,267;4,7	1,534;4,15	item8101020503102,1	skill79200,12				0
653	pet_115	13	1360	0	1,273;4,7	1,545;4,16	item8101020503102,1	skill79200,13				0
654	pet_115	14	1440	0	1,278;4,7	1,556;4,16	item8101020503102,1	skill79200,14				0
655	pet_115	15	1520	0	1,284;4,8	1,567;4,17	item8101020503102,1	skill79200,15				0
656	pet_115	16	1600	0	1,289;4,8	1,578;4,17	item8101020503102,1	skill79200,16				0
657	pet_115	17	1680	0	1,295;4,8	1,589;4,18	item8101020503102,1	skill79200,17				0
658	pet_115	18	1760	0	1,300;4,9	1,600;4,19	item8101020503102,1	skill79200,18				0
659	pet_115	19	1840	0	1,306;4,9	1,611;4,19	item8101020503102,1	skill79200,19				0
660	pet_115	20	1920	0	1,311;4,9	1,622;4,20	item8101020503102,1	skill79200,20				0
661	pet_115	21	2000	0	1,317;4,10	1,633;4,20	item8101020503102,1	skill79200,21				0
662	pet_115	22	2080	0	1,322;4,10	1,644;4,21	item8101020503102,1	skill79200,22				0
663	pet_115	23	2160	0	1,328;4,10	1,655;4,22	item8101020503102,1	skill79200,23				0
664	pet_115	24	2240	0	1,333;4,10	1,666;4,22	item8101020503102,1	skill79200,24				0
665	pet_115	25	2320	0	1,339;4,11	1,677;4,23	item8101020503102,1	skill79200,25				0
666	pet_115	26	2400	0	1,344;4,11	1,688;4,23	item8101020503102,1	skill79200,26				0
667	pet_115	27	2480	0	1,350;4,11	1,699;4,24	item8101020503102,1	skill79200,27				0
668	pet_115	28	2560	0	1,355;4,12	1,710;4,25	item8101020503102,1	skill79200,28				0
669	pet_115	29	2640	0	1,361;4,12	1,721;4,25	item8101020503102,1	skill79200,29				0
670	pet_115	30	2720	0	1,366;4,12	1,732;4,26	item8101020503102,1	skill79200,30				0
671	pet_115	31	2800	1	1,372;4,13	1,743;4,26	item8101020503102,1	skill79200,31				0
672	pet_115	32	2880	1	1,377;4,13	1,754;4,27	item8101020503102,1	skill79200,32				0
673	pet_115	33	2960	1	1,383;4,13	1,765;4,28	item8101020503102,1	skill79200,33				0
674	pet_115	34	3040	1	1,388;4,13	1,776;4,28	item8101020503102,1	skill79200,34				0
675	pet_115	35	3120	1	1,394;4,14	1,787;4,29	item8101020503102,1	skill79200,35				0
676	pet_115	36	3200	1	1,399;4,14	1,798;4,29	item8101020503102,1	skill79200,36				0
677	pet_115	37	3280	1	1,405;4,14	1,809;4,30	item8101020503102,1	skill79200,37				0
678	pet_115	38	3360	1	1,410;4,15	1,820;4,31	item8101020503102,1	skill79200,38				0
679	pet_115	39	3440	1	1,416;4,15	1,831;4,31	item8101020503102,1	skill79200,39				0
680	pet_115	40	3520	1	1,421;4,15	1,842;4,32	item8101020503102,1	skill79200,40				0
681	pet_115	41	3600	2	1,427;4,16	1,853;4,32	item8101020503102,1	skill79200,41				0
682	pet_115	42	3680	2	1,432;4,16	1,864;4,33	item8101020503102,1	skill79200,42				0
683	pet_115	43	3760	2	1,438;4,16	1,875;4,34	item8101020503102,1	skill79200,43				0
684	pet_115	44	3840	2	1,443;4,16	1,886;4,34	item8101020503102,1	skill79200,44				0
685	pet_115	45	3920	2	1,449;4,17	1,897;4,35	item8101020503102,1	skill79200,45				0
686	pet_115	46	4000	2	1,454;4,17	1,908;4,35	item8101020503102,1	skill79200,46				0
687	pet_115	47	4080	2	1,460;4,17	1,919;4,36	item8101020503102,1	skill79200,47				0
688	pet_115	48	4160	2	1,465;4,18	1,930;4,37	item8101020503102,1	skill79200,48				0
689	pet_115	49	4240	2	1,471;4,18	1,941;4,37	item8101020503102,1	skill79200,49				0
690	pet_115	50	4320	2	1,476;4,18	1,952;4,38	item8101020503102,1	skill79200,50				0
691	pet_115	51	4400	3	1,482;4,19	1,963;4,38	item8101020503102,1	skill79200,51				0
692	pet_115	52	4480	3	1,487;4,19	1,974;4,39	item8101020503102,1	skill79200,52				0
