流水id	npc编号	佣兵等级	属性ID
734	soldier_npc_10007	73	1400000672
735	soldier_npc_10007	74	1400000673
736	soldier_npc_10007	75	1400000674
737	soldier_npc_10007	76	1400000675
738	soldier_npc_10007	77	1400000676
739	soldier_npc_10007	78	1400000677
740	soldier_npc_10007	79	1400000678
741	soldier_npc_10007	80	1400000679
742	soldier_npc_10007	81	1400000680
743	soldier_npc_10007	82	1400000681
744	soldier_npc_10007	83	1400000682
745	soldier_npc_10007	84	1400000683
746	soldier_npc_10007	85	1400000684
747	soldier_npc_10007	86	1400000685
748	soldier_npc_10007	87	1400000686
749	soldier_npc_10007	88	1400000687
750	soldier_npc_10007	89	1400000688
751	soldier_npc_10007	90	1400000689
752	soldier_npc_10007	91	1400000690
753	soldier_npc_10007	92	1400000691
754	soldier_npc_10007	93	1400000692
755	soldier_npc_10007	94	1400000693
756	soldier_npc_10007	95	1400000694
757	soldier_npc_10007	96	1400000695
758	soldier_npc_10007	97	1400000696
759	soldier_npc_10007	98	1400000697
760	soldier_npc_10007	99	1400000698
761	soldier_npc_10007	100	1400000699
762	soldier_npc_10007	101	14000006100
763	soldier_npc_10007	102	14000006101
764	soldier_npc_10007	103	14000006102
765	soldier_npc_10007	104	14000006103
766	soldier_npc_10007	105	14000006104
767	soldier_npc_10007	106	14000006105
768	soldier_npc_10007	107	14000006106
769	soldier_npc_10007	108	14000006107
770	soldier_npc_10007	109	14000006108
771	soldier_npc_10007	110	14000006109
772	soldier_npc_10008	1	1400000700
773	soldier_npc_10008	2	1400000701
774	soldier_npc_10008	3	1400000702
775	soldier_npc_10008	4	1400000703
776	soldier_npc_10008	5	1400000704
777	soldier_npc_10008	6	1400000705
778	soldier_npc_10008	7	1400000706
779	soldier_npc_10008	8	1400000707
780	soldier_npc_10008	9	1400000708
781	soldier_npc_10008	10	1400000709
782	soldier_npc_10008	11	1400000710
783	soldier_npc_10008	12	1400000711
784	soldier_npc_10008	13	1400000712
785	soldier_npc_10008	14	1400000713
786	soldier_npc_10008	15	1400000714
787	soldier_npc_10008	16	1400000715
788	soldier_npc_10008	17	1400000716
789	soldier_npc_10008	18	1400000717
790	soldier_npc_10008	19	1400000718
791	soldier_npc_10008	20	1400000719
792	soldier_npc_10008	21	1400000720
793	soldier_npc_10008	22	1400000721
794	soldier_npc_10008	23	1400000722
795	soldier_npc_10008	24	1400000723
796	soldier_npc_10008	25	1400000724
797	soldier_npc_10008	26	1400000725
798	soldier_npc_10008	27	1400000726
799	soldier_npc_10008	28	1400000727
800	soldier_npc_10008	29	1400000728
801	soldier_npc_10008	30	1400000729
802	soldier_npc_10008	31	1400000730
803	soldier_npc_10008	32	1400000731
804	soldier_npc_10008	33	1400000732
805	soldier_npc_10008	34	1400000733
806	soldier_npc_10008	35	1400000734
807	soldier_npc_10008	36	1400000735
808	soldier_npc_10008	37	1400000736
809	soldier_npc_10008	38	1400000737
810	soldier_npc_10008	39	1400000738
811	soldier_npc_10008	40	1400000739
812	soldier_npc_10008	41	1400000740
813	soldier_npc_10008	42	1400000741
814	soldier_npc_10008	43	1400000742
815	soldier_npc_10008	44	1400000743
816	soldier_npc_10008	45	1400000744
817	soldier_npc_10008	46	1400000745
818	soldier_npc_10008	47	1400000746
819	soldier_npc_10008	48	1400000747
820	soldier_npc_10008	49	1400000748
821	soldier_npc_10008	50	1400000749
822	soldier_npc_10008	51	1400000750
823	soldier_npc_10008	52	1400000751
824	soldier_npc_10008	53	1400000752
825	soldier_npc_10008	54	1400000753
826	soldier_npc_10008	55	1400000754
827	soldier_npc_10008	56	1400000755
828	soldier_npc_10008	57	1400000756
829	soldier_npc_10008	58	1400000757
830	soldier_npc_10008	59	1400000758
831	soldier_npc_10008	60	1400000759
832	soldier_npc_10008	61	1400000760
833	soldier_npc_10008	62	1400000761
834	soldier_npc_10008	63	1400000762
835	soldier_npc_10008	64	1400000763
836	soldier_npc_10008	65	1400000764
837	soldier_npc_10008	66	1400000765
838	soldier_npc_10008	67	1400000766
839	soldier_npc_10008	68	1400000767
840	soldier_npc_10008	69	1400000768
841	soldier_npc_10008	70	1400000769
842	soldier_npc_10008	71	1400000770
843	soldier_npc_10008	72	1400000771
844	soldier_npc_10008	73	1400000772
845	soldier_npc_10008	74	1400000773
846	soldier_npc_10008	75	1400000774
847	soldier_npc_10008	76	1400000775
848	soldier_npc_10008	77	1400000776
849	soldier_npc_10008	78	1400000777
850	soldier_npc_10008	79	1400000778
851	soldier_npc_10008	80	1400000779
852	soldier_npc_10008	81	1400000780
853	soldier_npc_10008	82	1400000781
854	soldier_npc_10008	83	1400000782
855	soldier_npc_10008	84	1400000783
856	soldier_npc_10008	85	1400000784
857	soldier_npc_10008	86	1400000785
858	soldier_npc_10008	87	1400000786
859	soldier_npc_10008	88	1400000787
860	soldier_npc_10008	89	1400000788
861	soldier_npc_10008	90	1400000789
862	soldier_npc_10008	91	1400000790
863	soldier_npc_10008	92	1400000791
864	soldier_npc_10008	93	1400000792
865	soldier_npc_10008	94	1400000793
866	soldier_npc_10008	95	1400000794
867	soldier_npc_10008	96	1400000795
868	soldier_npc_10008	97	1400000796
869	soldier_npc_10008	98	1400000797
870	soldier_npc_10008	99	1400000798
871	soldier_npc_10008	100	1400000799
872	soldier_npc_10008	101	14000007100
873	soldier_npc_10008	102	14000007101
874	soldier_npc_10008	103	14000007102
875	soldier_npc_10008	104	14000007103
876	soldier_npc_10008	105	14000007104
877	soldier_npc_10008	106	14000007105
878	soldier_npc_10008	107	14000007106
879	soldier_npc_10008	108	14000007107
880	soldier_npc_10008	109	14000007108
881	soldier_npc_10008	110	14000007109
882	soldier_npc_10009	1	1400000800
883	soldier_npc_10009	2	1400000801
884	soldier_npc_10009	3	1400000802
885	soldier_npc_10009	4	1400000803
886	soldier_npc_10009	5	1400000804
887	soldier_npc_10009	6	1400000805
888	soldier_npc_10009	7	1400000806
889	soldier_npc_10009	8	1400000807
890	soldier_npc_10009	9	1400000808
891	soldier_npc_10009	10	1400000809
892	soldier_npc_10009	11	1400000810
893	soldier_npc_10009	12	1400000811
894	soldier_npc_10009	13	1400000812
895	soldier_npc_10009	14	1400000813
896	soldier_npc_10009	15	1400000814
897	soldier_npc_10009	16	1400000815
898	soldier_npc_10009	17	1400000816
899	soldier_npc_10009	18	1400000817
900	soldier_npc_10009	19	1400000818
901	soldier_npc_10009	20	1400000819
902	soldier_npc_10009	21	1400000820
903	soldier_npc_10009	22	1400000821
904	soldier_npc_10009	23	1400000822
905	soldier_npc_10009	24	1400000823
906	soldier_npc_10009	25	1400000824
907	soldier_npc_10009	26	1400000825
908	soldier_npc_10009	27	1400000826
909	soldier_npc_10009	28	1400000827
910	soldier_npc_10009	29	1400000828
911	soldier_npc_10009	30	1400000829
912	soldier_npc_10009	31	1400000830
913	soldier_npc_10009	32	1400000831
914	soldier_npc_10009	33	1400000832
915	soldier_npc_10009	34	1400000833
916	soldier_npc_10009	35	1400000834
917	soldier_npc_10009	36	1400000835
918	soldier_npc_10009	37	1400000836
919	soldier_npc_10009	38	1400000837
920	soldier_npc_10009	39	1400000838
921	soldier_npc_10009	40	1400000839
922	soldier_npc_10009	41	1400000840
923	soldier_npc_10009	42	1400000841
924	soldier_npc_10009	43	1400000842
925	soldier_npc_10009	44	1400000843
926	soldier_npc_10009	45	1400000844
927	soldier_npc_10009	46	1400000845
928	soldier_npc_10009	47	1400000846
929	soldier_npc_10009	48	1400000847
930	soldier_npc_10009	49	1400000848
931	soldier_npc_10009	50	1400000849
932	soldier_npc_10009	51	1400000850
933	soldier_npc_10009	52	1400000851
934	soldier_npc_10009	53	1400000852
935	soldier_npc_10009	54	1400000853
936	soldier_npc_10009	55	1400000854
937	soldier_npc_10009	56	1400000855
938	soldier_npc_10009	57	1400000856
939	soldier_npc_10009	58	1400000857
940	soldier_npc_10009	59	1400000858
941	soldier_npc_10009	60	1400000859
942	soldier_npc_10009	61	1400000860
943	soldier_npc_10009	62	1400000861
944	soldier_npc_10009	63	1400000862
945	soldier_npc_10009	64	1400000863
946	soldier_npc_10009	65	1400000864
947	soldier_npc_10009	66	1400000865
948	soldier_npc_10009	67	1400000866
949	soldier_npc_10009	68	1400000867
950	soldier_npc_10009	69	1400000868
951	soldier_npc_10009	70	1400000869
952	soldier_npc_10009	71	1400000870
953	soldier_npc_10009	72	1400000871
954	soldier_npc_10009	73	1400000872
955	soldier_npc_10009	74	1400000873
956	soldier_npc_10009	75	1400000874
957	soldier_npc_10009	76	1400000875
958	soldier_npc_10009	77	1400000876
959	soldier_npc_10009	78	1400000877
960	soldier_npc_10009	79	1400000878
961	soldier_npc_10009	80	1400000879
962	soldier_npc_10009	81	1400000880
963	soldier_npc_10009	82	1400000881
964	soldier_npc_10009	83	1400000882
965	soldier_npc_10009	84	1400000883
966	soldier_npc_10009	85	1400000884
967	soldier_npc_10009	86	1400000885
968	soldier_npc_10009	87	1400000886
969	soldier_npc_10009	88	1400000887
970	soldier_npc_10009	89	1400000888
971	soldier_npc_10009	90	1400000889
972	soldier_npc_10009	91	1400000890
973	soldier_npc_10009	92	1400000891
974	soldier_npc_10009	93	1400000892
975	soldier_npc_10009	94	1400000893
976	soldier_npc_10009	95	1400000894
977	soldier_npc_10009	96	1400000895
978	soldier_npc_10009	97	1400000896
979	soldier_npc_10009	98	1400000897
980	soldier_npc_10009	99	1400000898
981	soldier_npc_10009	100	1400000899
982	soldier_npc_10009	101	14000008100
983	soldier_npc_10009	102	14000008101
984	soldier_npc_10009	103	14000008102
985	soldier_npc_10009	104	14000008103
986	soldier_npc_10009	105	14000008104
987	soldier_npc_10009	106	14000008105
988	soldier_npc_10009	107	14000008106
989	soldier_npc_10009	108	14000008107
990	soldier_npc_10009	109	14000008108
991	soldier_npc_10009	110	14000008109
992	soldier_npc_10010	1	1400000900
993	soldier_npc_10010	2	1400000901
994	soldier_npc_10010	3	1400000902
995	soldier_npc_10010	4	1400000903
996	soldier_npc_10010	5	1400000904
997	soldier_npc_10010	6	1400000905
998	soldier_npc_10010	7	1400000906
999	soldier_npc_10010	8	1400000907
1000	soldier_npc_10010	9	1400000908
1001	soldier_npc_10010	10	1400000909
1002	soldier_npc_10010	11	1400000910
1003	soldier_npc_10010	12	1400000911
1004	soldier_npc_10010	13	1400000912
1005	soldier_npc_10010	14	1400000913
1006	soldier_npc_10010	15	1400000914
1007	soldier_npc_10010	16	1400000915
1008	soldier_npc_10010	17	1400000916
1009	soldier_npc_10010	18	1400000917
1010	soldier_npc_10010	19	1400000918
1011	soldier_npc_10010	20	1400000919
1012	soldier_npc_10010	21	1400000920
1013	soldier_npc_10010	22	1400000921
1014	soldier_npc_10010	23	1400000922
1015	soldier_npc_10010	24	1400000923
1016	soldier_npc_10010	25	1400000924
1017	soldier_npc_10010	26	1400000925
1018	soldier_npc_10010	27	1400000926
1019	soldier_npc_10010	28	1400000927
1020	soldier_npc_10010	29	1400000928
1021	soldier_npc_10010	30	1400000929
1022	soldier_npc_10010	31	1400000930
1023	soldier_npc_10010	32	1400000931
1024	soldier_npc_10010	33	1400000932
1025	soldier_npc_10010	34	1400000933
1026	soldier_npc_10010	35	1400000934
1027	soldier_npc_10010	36	1400000935
1028	soldier_npc_10010	37	1400000936
1029	soldier_npc_10010	38	1400000937
1030	soldier_npc_10010	39	1400000938
1031	soldier_npc_10010	40	1400000939
1032	soldier_npc_10010	41	1400000940
1033	soldier_npc_10010	42	1400000941
1034	soldier_npc_10010	43	1400000942
1035	soldier_npc_10010	44	1400000943
1036	soldier_npc_10010	45	1400000944
1037	soldier_npc_10010	46	1400000945
1038	soldier_npc_10010	47	1400000946
1039	soldier_npc_10010	48	1400000947
1040	soldier_npc_10010	49	1400000948
1041	soldier_npc_10010	50	1400000949
1042	soldier_npc_10010	51	1400000950
1043	soldier_npc_10010	52	1400000951
1044	soldier_npc_10010	53	1400000952
1045	soldier_npc_10010	54	1400000953
1046	soldier_npc_10010	55	1400000954
1047	soldier_npc_10010	56	1400000955
1048	soldier_npc_10010	57	1400000956
1049	soldier_npc_10010	58	1400000957
1050	soldier_npc_10010	59	1400000958
1051	soldier_npc_10010	60	1400000959
1052	soldier_npc_10010	61	1400000960
1053	soldier_npc_10010	62	1400000961
1054	soldier_npc_10010	63	1400000962
1055	soldier_npc_10010	64	1400000963
1056	soldier_npc_10010	65	1400000964
1057	soldier_npc_10010	66	1400000965
1058	soldier_npc_10010	67	1400000966
1059	soldier_npc_10010	68	1400000967
1060	soldier_npc_10010	69	1400000968
1061	soldier_npc_10010	70	1400000969
1062	soldier_npc_10010	71	1400000970
1063	soldier_npc_10010	72	1400000971
1064	soldier_npc_10010	73	1400000972
1065	soldier_npc_10010	74	1400000973
1066	soldier_npc_10010	75	1400000974
1067	soldier_npc_10010	76	1400000975
1068	soldier_npc_10010	77	1400000976
1069	soldier_npc_10010	78	1400000977
1070	soldier_npc_10010	79	1400000978
1071	soldier_npc_10010	80	1400000979
1072	soldier_npc_10010	81	1400000980
1073	soldier_npc_10010	82	1400000981
1074	soldier_npc_10010	83	1400000982
1075	soldier_npc_10010	84	1400000983
1076	soldier_npc_10010	85	1400000984
1077	soldier_npc_10010	86	1400000985
1078	soldier_npc_10010	87	1400000986
1079	soldier_npc_10010	88	1400000987
1080	soldier_npc_10010	89	1400000988
1081	soldier_npc_10010	90	1400000989
1082	soldier_npc_10010	91	1400000990
1083	soldier_npc_10010	92	1400000991
1084	soldier_npc_10010	93	1400000992
1085	soldier_npc_10010	94	1400000993
1086	soldier_npc_10010	95	1400000994
1087	soldier_npc_10010	96	1400000995
1088	soldier_npc_10010	97	1400000996
1089	soldier_npc_10010	98	1400000997
1090	soldier_npc_10010	99	1400000998
1091	soldier_npc_10010	100	1400000999
1092	soldier_npc_10010	101	14000009100
1093	soldier_npc_10010	102	14000009101
1094	soldier_npc_10010	103	14000009102
1095	soldier_npc_10010	104	14000009103
1096	soldier_npc_10010	105	14000009104
1097	soldier_npc_10010	106	14000009105
1098	soldier_npc_10010	107	14000009106
1099	soldier_npc_10010	108	14000009107
1100	soldier_npc_10010	109	14000009108
1101	soldier_npc_10010	110	14000009109
1102	soldier_npc_10012	1	1400001000
1103	soldier_npc_10012	2	1400001001
1104	soldier_npc_10012	3	1400001002
1105	soldier_npc_10012	4	1400001003
1106	soldier_npc_10012	5	1400001004
1107	soldier_npc_10012	6	1400001005
1108	soldier_npc_10012	7	1400001006
1109	soldier_npc_10012	8	1400001007
1110	soldier_npc_10012	9	1400001008
1111	soldier_npc_10012	10	1400001009
1112	soldier_npc_10012	11	1400001010
1113	soldier_npc_10012	12	1400001011
1114	soldier_npc_10012	13	1400001012
1115	soldier_npc_10012	14	1400001013
1116	soldier_npc_10012	15	1400001014
1117	soldier_npc_10012	16	1400001015
1118	soldier_npc_10012	17	1400001016
1119	soldier_npc_10012	18	1400001017
1120	soldier_npc_10012	19	1400001018
1121	soldier_npc_10012	20	1400001019
1122	soldier_npc_10012	21	1400001020
1123	soldier_npc_10012	22	1400001021
1124	soldier_npc_10012	23	1400001022
1125	soldier_npc_10012	24	1400001023
1126	soldier_npc_10012	25	1400001024
1127	soldier_npc_10012	26	1400001025
1128	soldier_npc_10012	27	1400001026
1129	soldier_npc_10012	28	1400001027
1130	soldier_npc_10012	29	1400001028
1131	soldier_npc_10012	30	1400001029
1132	soldier_npc_10012	31	1400001030
1133	soldier_npc_10012	32	1400001031
1134	soldier_npc_10012	33	1400001032
1135	soldier_npc_10012	34	1400001033
1136	soldier_npc_10012	35	1400001034
1137	soldier_npc_10012	36	1400001035
1138	soldier_npc_10012	37	1400001036
1139	soldier_npc_10012	38	1400001037
1140	soldier_npc_10012	39	1400001038
1141	soldier_npc_10012	40	1400001039
1142	soldier_npc_10012	41	1400001040
1143	soldier_npc_10012	42	1400001041
1144	soldier_npc_10012	43	1400001042
1145	soldier_npc_10012	44	1400001043
1146	soldier_npc_10012	45	1400001044
1147	soldier_npc_10012	46	1400001045
1148	soldier_npc_10012	47	1400001046
1149	soldier_npc_10012	48	1400001047
1150	soldier_npc_10012	49	1400001048
1151	soldier_npc_10012	50	1400001049
1152	soldier_npc_10012	51	1400001050
1153	soldier_npc_10012	52	1400001051
1154	soldier_npc_10012	53	1400001052
1155	soldier_npc_10012	54	1400001053
1156	soldier_npc_10012	55	1400001054
1157	soldier_npc_10012	56	1400001055
1158	soldier_npc_10012	57	1400001056
1159	soldier_npc_10012	58	1400001057
1160	soldier_npc_10012	59	1400001058
1161	soldier_npc_10012	60	1400001059
1162	soldier_npc_10012	61	1400001060
1163	soldier_npc_10012	62	1400001061
1164	soldier_npc_10012	63	1400001062
1165	soldier_npc_10012	64	1400001063
1166	soldier_npc_10012	65	1400001064
1167	soldier_npc_10012	66	1400001065
1168	soldier_npc_10012	67	1400001066
1169	soldier_npc_10012	68	1400001067
1170	soldier_npc_10012	69	1400001068
1171	soldier_npc_10012	70	1400001069
1172	soldier_npc_10012	71	1400001070
1173	soldier_npc_10012	72	1400001071
1174	soldier_npc_10012	73	1400001072
1175	soldier_npc_10012	74	1400001073
1176	soldier_npc_10012	75	1400001074
1177	soldier_npc_10012	76	1400001075
1178	soldier_npc_10012	77	1400001076
1179	soldier_npc_10012	78	1400001077
1180	soldier_npc_10012	79	1400001078
1181	soldier_npc_10012	80	1400001079
1182	soldier_npc_10012	81	1400001080
1183	soldier_npc_10012	82	1400001081
1184	soldier_npc_10012	83	1400001082
1185	soldier_npc_10012	84	1400001083
1186	soldier_npc_10012	85	1400001084
1187	soldier_npc_10012	86	1400001085
1188	soldier_npc_10012	87	1400001086
1189	soldier_npc_10012	88	1400001087
1190	soldier_npc_10012	89	1400001088
1191	soldier_npc_10012	90	1400001089
1192	soldier_npc_10012	91	1400001090
1193	soldier_npc_10012	92	1400001091
1194	soldier_npc_10012	93	1400001092
1195	soldier_npc_10012	94	1400001093
1196	soldier_npc_10012	95	1400001094
1197	soldier_npc_10012	96	1400001095
1198	soldier_npc_10012	97	1400001096
1199	soldier_npc_10012	98	1400001097
1200	soldier_npc_10012	99	1400001098
1201	soldier_npc_10012	100	1400001099
1202	soldier_npc_10012	101	14000010100
1203	soldier_npc_10012	102	14000010101
1204	soldier_npc_10012	103	14000010102
1205	soldier_npc_10012	104	14000010103
1206	soldier_npc_10012	105	14000010104
1207	soldier_npc_10012	106	14000010105
1208	soldier_npc_10012	107	14000010106
1209	soldier_npc_10012	108	14000010107
1210	soldier_npc_10012	109	14000010108
1211	soldier_npc_10012	110	14000010109
1212	soldier_npc_10013	1	1400001100
1213	soldier_npc_10013	2	1400001101
1214	soldier_npc_10013	3	1400001102
1215	soldier_npc_10013	4	1400001103
1216	soldier_npc_10013	5	1400001104
1217	soldier_npc_10013	6	1400001105
1218	soldier_npc_10013	7	1400001106
1219	soldier_npc_10013	8	1400001107
1220	soldier_npc_10013	9	1400001108
1221	soldier_npc_10013	10	1400001109
1222	soldier_npc_10013	11	1400001110
1223	soldier_npc_10013	12	1400001111
1224	soldier_npc_10013	13	1400001112
1225	soldier_npc_10013	14	1400001113
1226	soldier_npc_10013	15	1400001114
1227	soldier_npc_10013	16	1400001115
1228	soldier_npc_10013	17	1400001116
1229	soldier_npc_10013	18	1400001117
1230	soldier_npc_10013	19	1400001118
1231	soldier_npc_10013	20	1400001119
1232	soldier_npc_10013	21	1400001120
1233	soldier_npc_10013	22	1400001121
1234	soldier_npc_10013	23	1400001122
1235	soldier_npc_10013	24	1400001123
1236	soldier_npc_10013	25	1400001124
1237	soldier_npc_10013	26	1400001125
1238	soldier_npc_10013	27	1400001126
1239	soldier_npc_10013	28	1400001127
1240	soldier_npc_10013	29	1400001128
1241	soldier_npc_10013	30	1400001129
