流水	共鸣属性id	是否显示	显示下限	显示上限	共鸣属性品质	属性1ID	属性下限	属性上限
2760	43148303	0	0	0	4	237	800	1200
2761	43148304	2	0	0	4	32	100	150
2762	43148304	2	0	0	4	174	200	300
2763	43148304	2	0	0	4	1	500	550
2764	43148304	0	0	0	4	238	800	1200
2765	43148305	2	0	0	4	32	100	150
2766	43148305	2	0	0	4	174	200	300
2767	43148305	2	0	0	4	1	500	550
2768	43148305	0	0	0	4	239	800	1200
2769	43148306	2	0	0	4	32	100	150
2770	43148306	2	0	0	4	174	200	300
2771	43148306	2	0	0	4	1	500	550
2772	43148306	0	180	240	4	240	800	1200
2773	43148307	2	0	0	4	32	100	150
2774	43148307	2	0	0	4	174	200	300
2775	43148307	2	0	0	4	1	500	550
2776	43148307	0	0	0	4	241	800	1200
2777	43138201	0	0	0	1	3	35	41
2778	43138202	0	0	0	2	3	42	56
2779	43138301	0	0	0	1	3	35	41
2780	43138302	0	0	0	2	3	42	56
2781	43138401	0	0	0	2	3	42	56
2782	43138402	0	0	0	3	3	60	65
2783	43138403	0	0	0	3	21	200	216
2784	43138404	0	0	0	3	23	200	216
2785	43138405	0	0	0	3	25	200	216
2786	43138501	0	0	0	3	3	60	65
2787	43138502	1	180	240	4	3	180	180
2788	43138502	1	180	240	4	4	180	180
2789	43138502	1	900	1200	4	1	900	900
2790	43138503	2	0	0	4	3	181	181
2791	43138503	2	0	0	4	4	181	181
2792	43138503	2	0	0	4	1	905	905
2793	43138504	2	0	0	4	3	182	182
2794	43138504	2	0	0	4	4	182	182
2795	43138504	2	0	0	4	1	910	910
2796	43138505	2	0	0	4	3	183	183
2797	43138505	2	0	0	4	4	183	183
2798	43138505	2	0	0	4	1	915	915
2799	43138506	2	0	0	4	3	184	184
2800	43138506	2	0	0	4	4	184	184
2801	43138506	2	0	0	4	1	920	920
2802	43138507	2	0	0	4	3	185	185
2803	43138507	2	0	0	4	4	185	185
2804	43138507	2	0	0	4	1	925	925
2805	43138508	2	0	0	4	3	186	186
2806	43138508	2	0	0	4	4	186	186
2807	43138508	2	0	0	4	1	930	930
2808	43138509	2	0	0	4	3	187	187
2809	43138509	2	0	0	4	4	187	187
2810	43138509	2	0	0	4	1	935	935
2811	43138510	2	0	0	4	3	188	188
2812	43138510	2	0	0	4	4	188	188
2813	43138510	2	0	0	4	1	940	940
2814	43138511	2	0	0	4	3	189	189
2815	43138511	2	0	0	4	4	189	189
2816	43138511	2	0	0	4	1	945	945
2817	43138512	2	0	0	4	3	190	190
2818	43138512	2	0	0	4	4	190	190
2819	43138512	2	0	0	4	1	950	950
2820	43138513	2	0	0	4	3	191	191
2821	43138513	2	0	0	4	4	191	191
2822	43138513	2	0	0	4	1	955	955
2823	43138514	2	0	0	4	3	192	192
2824	43138514	2	0	0	4	4	192	192
2825	43138514	2	0	0	4	1	960	960
2826	43138515	2	0	0	4	3	193	193
2827	43138515	2	0	0	4	4	193	193
2828	43138515	2	0	0	4	1	965	965
2829	43138516	2	0	0	4	3	194	194
2830	43138516	2	0	0	4	4	194	194
2831	43138516	2	0	0	4	1	970	970
2832	43138517	2	0	0	4	3	195	195
2833	43138517	2	0	0	4	4	195	195
2834	43138517	2	0	0	4	1	975	975
2835	43138518	2	0	0	4	3	196	196
2836	43138518	2	0	0	4	4	196	196
2837	43138518	2	0	0	4	1	980	980
2838	43138519	2	0	0	4	3	197	197
2839	43138519	2	0	0	4	4	197	197
2840	43138519	2	0	0	4	1	985	985
2841	43138520	2	0	0	4	3	198	198
2842	43138520	2	0	0	4	4	198	198
2843	43138520	2	0	0	4	1	990	990
2844	43138521	2	0	0	4	3	199	199
2845	43138521	2	0	0	4	4	199	199
2846	43138521	2	0	0	4	1	995	995
2847	43138522	2	0	0	4	3	200	200
2848	43138522	2	0	0	4	4	200	200
2849	43138522	2	0	0	4	1	1000	1000
2850	43138523	2	0	0	4	3	201	201
2851	43138523	2	0	0	4	4	201	201
2852	43138523	2	0	0	4	1	1005	1005
2853	43138524	2	0	0	4	3	202	202
2854	43138524	2	0	0	4	4	202	202
2855	43138524	2	0	0	4	1	1010	1010
2856	43138525	2	0	0	4	3	203	203
2857	43138525	2	0	0	4	4	203	203
2858	43138525	2	0	0	4	1	1015	1015
2859	43138526	2	0	0	4	3	204	204
2860	43138526	2	0	0	4	4	204	204
2861	43138526	2	0	0	4	1	1020	1020
2862	43138527	2	0	0	4	3	205	205
2863	43138527	2	0	0	4	4	205	205
2864	43138527	2	0	0	4	1	1025	1025
2865	43138528	2	0	0	4	3	206	206
2866	43138528	2	0	0	4	4	206	206
2867	43138528	2	0	0	4	1	1030	1030
2868	43138529	2	0	0	4	3	207	207
2869	43138529	2	0	0	4	4	207	207
2870	43138529	2	0	0	4	1	1035	1035
2871	43138530	2	0	0	4	3	208	208
2872	43138530	2	0	0	4	4	208	208
2873	43138530	2	0	0	4	1	1040	1040
2874	43138531	2	0	0	4	3	209	209
2875	43138531	2	0	0	4	4	209	209
2876	43138531	2	0	0	4	1	1045	1045
2877	43138532	2	0	0	4	3	210	210
2878	43138532	2	0	0	4	4	210	210
2879	43138532	2	0	0	4	1	1050	1050
2880	43138533	2	0	0	4	3	211	211
2881	43138533	2	0	0	4	4	211	211
2882	43138533	2	0	0	4	1	1055	1055
2883	43138534	2	0	0	4	3	212	212
2884	43138534	2	0	0	4	4	212	212
2885	43138534	2	0	0	4	1	1060	1060
2886	43138535	2	0	0	4	3	213	213
2887	43138535	2	0	0	4	4	213	213
2888	43138535	2	0	0	4	1	1065	1065
2889	43138536	2	0	0	4	3	214	214
2890	43138536	2	0	0	4	4	214	214
2891	43138536	2	0	0	4	1	1070	1070
2892	43138537	2	0	0	4	3	215	215
2893	43138537	2	0	0	4	4	215	215
2894	43138537	2	0	0	4	1	1075	1075
2895	43138538	2	0	0	4	3	216	216
2896	43138538	2	0	0	4	4	216	216
2897	43138538	2	0	0	4	1	1080	1080
2898	43138539	2	0	0	4	3	217	217
2899	43138539	2	0	0	4	4	217	217
2900	43138539	2	0	0	4	1	1085	1085
2901	43138540	2	0	0	4	3	218	218
2902	43138540	2	0	0	4	4	218	218
2903	43138540	2	0	0	4	1	1090	1090
2904	43138541	2	0	0	4	3	219	219
2905	43138541	2	0	0	4	4	219	219
2906	43138541	2	0	0	4	1	1095	1095
2907	43138542	2	0	0	4	3	220	220
2908	43138542	2	0	0	4	4	220	220
2909	43138542	2	0	0	4	1	1100	1100
2910	43138543	2	0	0	4	3	221	221
2911	43138543	2	0	0	4	4	221	221
2912	43138543	2	0	0	4	1	1105	1105
2913	43138544	2	0	0	4	3	222	222
2914	43138544	2	0	0	4	4	222	222
2915	43138544	2	0	0	4	1	1110	1110
2916	43138545	2	0	0	4	3	223	223
2917	43138545	2	0	0	4	4	223	223
2918	43138545	2	0	0	4	1	1115	1115
2919	43138546	2	0	0	4	3	224	224
2920	43138546	2	0	0	4	4	224	224
2921	43138546	2	0	0	4	1	1120	1120
2922	43138547	2	0	0	4	3	225	225
2923	43138547	2	0	0	4	4	225	225
2924	43138547	2	0	0	4	1	1125	1125
2925	43138548	2	0	0	4	3	226	226
2926	43138548	2	0	0	4	4	226	226
2927	43138548	2	0	0	4	1	1130	1130
2928	43138549	2	0	0	4	3	227	227
2929	43138549	2	0	0	4	4	227	227
2930	43138549	2	0	0	4	1	1135	1135
2931	43138550	2	0	0	4	3	228	228
2932	43138550	2	0	0	4	4	228	228
2933	43138550	2	0	0	4	1	1140	1140
2934	43138551	2	0	0	4	3	229	229
2935	43138551	2	0	0	4	4	229	229
2936	43138551	2	0	0	4	1	1145	1145
2937	43138552	2	0	0	4	3	230	230
2938	43138552	2	0	0	4	4	230	230
2939	43138552	2	0	0	4	1	1150	1150
2940	43138553	2	0	0	4	3	231	231
2941	43138553	2	0	0	4	4	231	231
2942	43138553	2	0	0	4	1	1155	1155
2943	43138554	2	0	0	4	3	232	232
2944	43138554	2	0	0	4	4	232	232
2945	43138554	2	0	0	4	1	1160	1160
2946	43138555	2	0	0	4	3	233	233
2947	43138555	2	0	0	4	4	233	233
2948	43138555	2	0	0	4	1	1165	1165
2949	43138556	2	0	0	4	3	234	234
2950	43138556	2	0	0	4	4	234	234
2951	43138556	2	0	0	4	1	1170	1170
2952	43138557	2	0	0	4	3	235	235
2953	43138557	2	0	0	4	4	235	235
2954	43138557	2	0	0	4	1	1175	1175
2955	43138558	2	0	0	4	3	236	236
2956	43138558	2	0	0	4	4	236	236
2957	43138558	2	0	0	4	1	1180	1180
2958	43138559	2	0	0	4	3	237	237
2959	43138559	2	0	0	4	4	237	237
2960	43138559	2	0	0	4	1	1185	1185
2961	43138560	2	0	0	4	3	238	238
2962	43138560	2	0	0	4	4	238	238
2963	43138560	2	0	0	4	1	1190	1190
2964	43138561	2	0	0	4	3	239	239
2965	43138561	2	0	0	4	4	239	239
2966	43138561	2	0	0	4	1	1195	1195
2967	43138562	2	0	0	4	3	240	240
2968	43138562	2	0	0	4	4	240	240
2969	43138562	2	0	0	4	1	1200	1200
2970	43138601	0	0	0	3	3	60	65
2971	43138602	1	180	240	4	3	180	180
2972	43138602	1	180	240	4	4	180	180
2973	43138602	1	900	1200	4	1	900	900
2974	43138603	2	0	0	4	3	181	181
2975	43138603	2	0	0	4	4	181	181
2976	43138603	2	0	0	4	1	905	905
2977	43138604	2	0	0	4	3	182	182
2978	43138604	2	0	0	4	4	182	182
2979	43138604	2	0	0	4	1	910	910
2980	43138605	2	0	0	4	3	183	183
2981	43138605	2	0	0	4	4	183	183
2982	43138605	2	0	0	4	1	915	915
2983	43138606	2	0	0	4	3	184	184
2984	43138606	2	0	0	4	4	184	184
2985	43138606	2	0	0	4	1	920	920
2986	43138607	2	0	0	4	3	185	185
2987	43138607	2	0	0	4	4	185	185
2988	43138607	2	0	0	4	1	925	925
2989	43138608	2	0	0	4	3	186	186
2990	43138608	2	0	0	4	4	186	186
2991	43138608	2	0	0	4	1	930	930
2992	43138609	2	0	0	4	3	187	187
2993	43138609	2	0	0	4	4	187	187
2994	43138609	2	0	0	4	1	935	935
2995	43138610	2	0	0	4	3	188	188
2996	43138610	2	0	0	4	4	188	188
2997	43138610	2	0	0	4	1	940	940
2998	43138611	2	0	0	4	3	189	189
2999	43138611	2	0	0	4	4	189	189
3000	43138611	2	0	0	4	1	945	945
3001	43138612	2	0	0	4	3	190	190
3002	43138612	2	0	0	4	4	190	190
3003	43138612	2	0	0	4	1	950	950
3004	43138613	2	0	0	4	3	191	191
3005	43138613	2	0	0	4	4	191	191
3006	43138613	2	0	0	4	1	955	955
3007	43138614	2	0	0	4	3	192	192
3008	43138614	2	0	0	4	4	192	192
3009	43138614	2	0	0	4	1	960	960
3010	43138615	2	0	0	4	3	193	193
3011	43138615	2	0	0	4	4	193	193
3012	43138615	2	0	0	4	1	965	965
3013	43138616	2	0	0	4	3	194	194
3014	43138616	2	0	0	4	4	194	194
3015	43138616	2	0	0	4	1	970	970
3016	43138617	2	0	0	4	3	195	195
3017	43138617	2	0	0	4	4	195	195
3018	43138617	2	0	0	4	1	975	975
3019	43138618	2	0	0	4	3	196	196
3020	43138618	2	0	0	4	4	196	196
3021	43138618	2	0	0	4	1	980	980
3022	43138619	2	0	0	4	3	197	197
3023	43138619	2	0	0	4	4	197	197
3024	43138619	2	0	0	4	1	985	985
3025	43138620	2	0	0	4	3	198	198
3026	43138620	2	0	0	4	4	198	198
3027	43138620	2	0	0	4	1	990	990
3028	43138621	2	0	0	4	3	199	199
3029	43138621	2	0	0	4	4	199	199
3030	43138621	2	0	0	4	1	995	995
3031	43138622	2	0	0	4	3	200	200
3032	43138622	2	0	0	4	4	200	200
3033	43138622	2	0	0	4	1	1000	1000
3034	43138623	2	0	0	4	3	201	201
3035	43138623	2	0	0	4	4	201	201
3036	43138623	2	0	0	4	1	1005	1005
3037	43138624	2	0	0	4	3	202	202
3038	43138624	2	0	0	4	4	202	202
3039	43138624	2	0	0	4	1	1010	1010
3040	43138625	2	0	0	4	3	203	203
3041	43138625	2	0	0	4	4	203	203
3042	43138625	2	0	0	4	1	1015	1015
3043	43138626	2	0	0	4	3	204	204
3044	43138626	2	0	0	4	4	204	204
3045	43138626	2	0	0	4	1	1020	1020
3046	43138627	2	0	0	4	3	205	205
3047	43138627	2	0	0	4	4	205	205
3048	43138627	2	0	0	4	1	1025	1025
3049	43138628	2	0	0	4	3	206	206
3050	43138628	2	0	0	4	4	206	206
3051	43138628	2	0	0	4	1	1030	1030
3052	43138629	2	0	0	4	3	207	207
3053	43138629	2	0	0	4	4	207	207
3054	43138629	2	0	0	4	1	1035	1035
3055	43138630	2	0	0	4	3	208	208
3056	43138630	2	0	0	4	4	208	208
3057	43138630	2	0	0	4	1	1040	1040
3058	43138631	2	0	0	4	3	209	209
3059	43138631	2	0	0	4	4	209	209
3060	43138631	2	0	0	4	1	1045	1045
3061	43138632	2	0	0	4	3	210	210
3062	43138632	2	0	0	4	4	210	210
3063	43138632	2	0	0	4	1	1050	1050
3064	43138633	2	0	0	4	3	211	211
3065	43138633	2	0	0	4	4	211	211
3066	43138633	2	0	0	4	1	1055	1055
3067	43138634	2	0	0	4	3	212	212
3068	43138634	2	0	0	4	4	212	212
3069	43138634	2	0	0	4	1	1060	1060
3070	43138635	2	0	0	4	3	213	213
3071	43138635	2	0	0	4	4	213	213
3072	43138635	2	0	0	4	1	1065	1065
3073	43138636	2	0	0	4	3	214	214
3074	43138636	2	0	0	4	4	214	214
3075	43138636	2	0	0	4	1	1070	1070
3076	43138637	2	0	0	4	3	215	215
3077	43138637	2	0	0	4	4	215	215
3078	43138637	2	0	0	4	1	1075	1075
3079	43138638	2	0	0	4	3	216	216
3080	43138638	2	0	0	4	4	216	216
3081	43138638	2	0	0	4	1	1080	1080
3082	43138639	2	0	0	4	3	217	217
3083	43138639	2	0	0	4	4	217	217
3084	43138639	2	0	0	4	1	1085	1085
3085	43138640	2	0	0	4	3	218	218
3086	43138640	2	0	0	4	4	218	218
3087	43138640	2	0	0	4	1	1090	1090
3088	43138641	2	0	0	4	3	219	219
3089	43138641	2	0	0	4	4	219	219
3090	43138641	2	0	0	4	1	1095	1095
3091	43138642	2	0	0	4	3	220	220
3092	43138642	2	0	0	4	4	220	220
3093	43138642	2	0	0	4	1	1100	1100
3094	43138643	2	0	0	4	3	221	221
3095	43138643	2	0	0	4	4	221	221
3096	43138643	2	0	0	4	1	1105	1105
3097	43138644	2	0	0	4	3	222	222
3098	43138644	2	0	0	4	4	222	222
3099	43138644	2	0	0	4	1	1110	1110
3100	43138645	2	0	0	4	3	223	223
3101	43138645	2	0	0	4	4	223	223
3102	43138645	2	0	0	4	1	1115	1115
3103	43138646	2	0	0	4	3	224	224
3104	43138646	2	0	0	4	4	224	224
3105	43138646	2	0	0	4	1	1120	1120
3106	43138647	2	0	0	4	3	225	225
3107	43138647	2	0	0	4	4	225	225
3108	43138647	2	0	0	4	1	1125	1125
3109	43138648	2	0	0	4	3	226	226
3110	43138648	2	0	0	4	4	226	226
3111	43138648	2	0	0	4	1	1130	1130
3112	43138649	2	0	0	4	3	227	227
3113	43138649	2	0	0	4	4	227	227
3114	43138649	2	0	0	4	1	1135	1135
3115	43138650	2	0	0	4	3	228	228
3116	43138650	2	0	0	4	4	228	228
3117	43138650	2	0	0	4	1	1140	1140
3118	43138651	2	0	0	4	3	229	229
3119	43138651	2	0	0	4	4	229	229
3120	43138651	2	0	0	4	1	1145	1145
3121	43138652	2	0	0	4	3	230	230
3122	43138652	2	0	0	4	4	230	230
3123	43138652	2	0	0	4	1	1150	1150
3124	43138653	2	0	0	4	3	231	231
3125	43138653	2	0	0	4	4	231	231
3126	43138653	2	0	0	4	1	1155	1155
3127	43138654	2	0	0	4	3	232	232
3128	43138654	2	0	0	4	4	232	232
3129	43138654	2	0	0	4	1	1160	1160
3130	43138655	2	0	0	4	3	233	233
3131	43138655	2	0	0	4	4	233	233
3132	43138655	2	0	0	4	1	1165	1165
3133	43138656	2	0	0	4	3	234	234
3134	43138656	2	0	0	4	4	234	234
3135	43138656	2	0	0	4	1	1170	1170
3136	43138657	2	0	0	4	3	235	235
3137	43138657	2	0	0	4	4	235	235
3138	43138657	2	0	0	4	1	1175	1175
3139	43138658	2	0	0	4	3	236	236
3140	43138658	2	0	0	4	4	236	236
3141	43138658	2	0	0	4	1	1180	1180
3142	43138659	2	0	0	4	3	237	237
3143	43138659	2	0	0	4	4	237	237
3144	43138659	2	0	0	4	1	1185	1185
3145	43138660	2	0	0	4	3	238	238
3146	43138660	2	0	0	4	4	238	238
3147	43138660	2	0	0	4	1	1190	1190
3148	43138661	2	0	0	4	3	239	239
3149	43138661	2	0	0	4	4	239	239
3150	43138661	2	0	0	4	1	1195	1195
3151	43138662	2	0	0	4	3	240	240
3152	43138662	2	0	0	4	4	240	240
3153	43138662	2	0	0	4	1	1200	1200
3154	43138701	0	0	0	3	3	60	65
3155	43138702	1	180	240	4	3	180	180
3156	43138702	1	180	240	4	4	180	180
3157	43138702	1	900	1200	4	1	900	900
3158	43138702	1	500	700	4	132	500	500
3159	43138703	2	0	0	4	3	181	181
3160	43138703	2	0	0	4	4	181	181
3161	43138703	2	0	0	4	1	905	905
3162	43138703	2	0	0	4	132	500	500
3163	43138704	2	0	0	4	3	182	182
3164	43138704	2	0	0	4	4	182	182
3165	43138704	2	0	0	4	1	910	910
3166	43138704	2	0	0	4	132	500	500
3167	43138705	2	0	0	4	3	183	183
3168	43138705	2	0	0	4	4	183	183
3169	43138705	2	0	0	4	1	915	915
3170	43138705	2	0	0	4	132	500	500
3171	43138706	2	0	0	4	3	184	184
3172	43138706	2	0	0	4	4	184	184
3173	43138706	2	0	0	4	1	920	920
3174	43138706	2	0	0	4	132	500	500
3175	43138707	2	0	0	4	3	185	185
3176	43138707	2	0	0	4	1	905	905
3177	43138707	2	0	0	4	132	500	500
3178	43138707	2	0	0	4	1	925	925
3179	43138708	2	0	0	4	3	186	186
3180	43138708	2	0	0	4	4	186	186
3181	43138708	2	0	0	4	1	930	930
3182	43138708	2	0	0	4	132	500	500
3183	43138709	2	0	0	4	3	187	187
3184	43138709	2	0	0	4	4	187	187
3185	43138709	2	0	0	4	1	935	935
3186	43138709	2	0	0	4	132	500	500
3187	43138710	2	0	0	4	3	188	188
3188	43138710	2	0	0	4	4	188	188
3189	43138710	2	0	0	4	1	940	940
3190	43138710	2	0	0	4	132	500	500
3191	43138711	2	0	0	4	3	189	189
3192	43138711	2	0	0	4	4	189	189
3193	43138711	2	0	0	4	1	945	945
3194	43138711	2	0	0	4	132	500	500
3195	43138712	2	0	0	4	3	190	190
3196	43138712	2	0	0	4	4	190	190
3197	43138712	2	0	0	4	1	950	950
3198	43138712	2	0	0	4	132	500	500
3199	43138713	2	0	0	4	3	191	191
3200	43138713	2	0	0	4	4	191	191
3201	43138713	2	0	0	4	1	955	955
3202	43138713	2	0	0	4	132	500	500
3203	43138714	2	0	0	4	3	192	192
3204	43138714	2	0	0	4	4	192	192
3205	43138714	2	0	0	4	1	960	960
3206	43138714	2	0	0	4	132	500	500
3207	43138715	2	0	0	4	3	193	193
3208	43138715	2	0	0	4	4	193	193
3209	43138715	2	0	0	4	1	965	965
3210	43138715	2	0	0	4	132	500	500
3211	43138716	2	0	0	4	3	194	194
3212	43138716	2	0	0	4	4	194	194
3213	43138716	2	0	0	4	1	970	970
3214	43138716	2	0	0	4	132	500	500
3215	43138717	2	0	0	4	3	195	195
3216	43138717	2	0	0	4	4	195	195
3217	43138717	2	0	0	4	1	975	975
3218	43138717	2	0	0	4	132	500	500
3219	43138718	2	0	0	4	3	196	196
3220	43138718	2	0	0	4	4	196	196
3221	43138718	2	0	0	4	1	980	980
3222	43138718	2	0	0	4	132	500	500
3223	43138719	2	0	0	4	3	197	197
3224	43138719	2	0	0	4	4	197	197
3225	43138719	2	0	0	4	1	985	985
3226	43138719	2	0	0	4	132	500	500
3227	43138720	2	0	0	4	3	198	198
3228	43138720	2	0	0	4	4	198	198
3229	43138720	2	0	0	4	1	990	990
3230	43138720	2	0	0	4	132	500	500
3231	43138721	2	0	0	4	3	199	199
3232	43138721	2	0	0	4	4	199	199
3233	43138721	2	0	0	4	1	995	995
3234	43138721	2	0	0	4	132	500	500
3235	43138722	2	0	0	4	3	200	200
3236	43138722	2	0	0	4	4	200	200
3237	43138722	2	0	0	4	1	1000	1000
3238	43138722	2	0	0	4	132	500	500
3239	43138723	2	0	0	4	3	201	201
3240	43138723	2	0	0	4	4	201	201
3241	43138723	2	0	0	4	1	1005	1005
3242	43138723	2	0	0	4	132	600	600
3243	43138724	2	0	0	4	3	202	202
3244	43138724	2	0	0	4	4	202	202
3245	43138724	2	0	0	4	1	1010	1010
3246	43138724	2	0	0	4	132	600	600
3247	43138725	2	0	0	4	3	203	203
3248	43138725	2	0	0	4	4	203	203
3249	43138725	2	0	0	4	1	1015	1015
3250	43138725	2	0	0	4	132	600	600
3251	43138726	2	0	0	4	3	204	204
3252	43138726	2	0	0	4	4	204	204
3253	43138726	2	0	0	4	1	1020	1020
3254	43138726	2	0	0	4	132	600	600
3255	43138727	2	0	0	4	3	205	205
3256	43138727	2	0	0	4	4	205	205
3257	43138727	2	0	0	4	1	1025	1025
3258	43138727	2	0	0	4	132	600	600
3259	43138728	2	0	0	4	3	206	206
3260	43138728	2	0	0	4	4	206	206
3261	43138728	2	0	0	4	1	1030	1030
3262	43138728	2	0	0	4	132	600	600
3263	43138729	2	0	0	4	3	207	207
3264	43138729	2	0	0	4	4	207	207
3265	43138729	2	0	0	4	1	1035	1035
3266	43138729	2	0	0	4	132	600	600
3267	43138730	2	0	0	4	3	208	208
3268	43138730	2	0	0	4	4	208	208
3269	43138730	2	0	0	4	1	1040	1040
3270	43138730	2	0	0	4	132	600	600
3271	43138731	2	0	0	4	3	209	209
3272	43138731	2	0	0	4	4	209	209
3273	43138731	2	0	0	4	1	1045	1045
3274	43138731	2	0	0	4	132	600	600
3275	43138732	2	0	0	4	3	210	210
3276	43138732	2	0	0	4	4	210	210
3277	43138732	2	0	0	4	1	1050	1050
3278	43138732	2	0	0	4	132	600	600
3279	43138733	2	0	0	4	3	211	211
3280	43138733	2	0	0	4	4	211	211
3281	43138733	2	0	0	4	1	1055	1055
3282	43138733	2	0	0	4	132	600	600
3283	43138734	2	0	0	4	3	212	212
3284	43138734	2	0	0	4	4	212	212
3285	43138734	2	0	0	4	1	1060	1060
3286	43138734	2	0	0	4	132	600	600
3287	43138735	2	0	0	4	3	213	213
3288	43138735	2	0	0	4	4	213	213
3289	43138735	2	0	0	4	1	1065	1065
3290	43138735	2	0	0	4	132	600	600
3291	43138736	2	0	0	4	3	214	214
3292	43138736	2	0	0	4	4	214	214
3293	43138736	2	0	0	4	1	1070	1070
3294	43138736	2	0	0	4	132	600	600
3295	43138737	2	0	0	4	3	215	215
3296	43138737	2	0	0	4	4	215	215
3297	43138737	2	0	0	4	1	1075	1075
3298	43138737	2	0	0	4	132	600	600
3299	43138738	2	0	0	4	3	216	216
3300	43138738	2	0	0	4	4	216	216
3301	43138738	2	0	0	4	1	1080	1080
3302	43138738	2	0	0	4	132	600	600
3303	43138739	2	0	0	4	3	217	217
3304	43138739	2	0	0	4	4	217	217
3305	43138739	2	0	0	4	1	1085	1085
3306	43138739	2	0	0	4	132	600	600
3307	43138740	2	0	0	4	3	218	218
3308	43138740	2	0	0	4	4	218	218
3309	43138740	2	0	0	4	1	1090	1090
3310	43138740	2	0	0	4	132	600	600
3311	43138741	2	0	0	4	3	219	219
3312	43138741	2	0	0	4	4	219	219
3313	43138741	2	0	0	4	1	1095	1095
3314	43138741	2	0	0	4	132	600	600
3315	43138742	2	0	0	4	3	220	220
3316	43138742	2	0	0	4	4	220	220
3317	43138742	2	0	0	4	1	1100	1100
3318	43138742	2	0	0	4	132	600	600
3319	43138743	2	0	0	4	3	221	221
3320	43138743	2	0	0	4	4	221	221
3321	43138743	2	0	0	4	1	1105	1105
3322	43138743	2	0	0	4	132	700	700
3323	43138744	2	0	0	4	3	222	222
3324	43138744	2	0	0	4	4	222	222
3325	43138744	2	0	0	4	1	1110	1110
3326	43138744	2	0	0	4	132	700	700
3327	43138745	2	0	0	4	3	223	223
3328	43138745	2	0	0	4	4	223	223
3329	43138745	2	0	0	4	1	1115	1115
3330	43138745	2	0	0	4	132	700	700
3331	43138746	2	0	0	4	3	224	224
3332	43138746	2	0	0	4	4	224	224
3333	43138746	2	0	0	4	1	1120	1120
3334	43138746	2	0	0	4	132	700	700
3335	43138747	2	0	0	4	3	225	225
3336	43138747	2	0	0	4	4	225	225
3337	43138747	2	0	0	4	1	1125	1125
3338	43138747	2	0	0	4	132	700	700
3339	43138748	2	0	0	4	3	226	226
3340	43138748	2	0	0	4	4	226	226
3341	43138748	2	0	0	4	1	1130	1130
3342	43138748	2	0	0	4	132	700	700
3343	43138749	2	0	0	4	3	227	227
3344	43138749	2	0	0	4	4	227	227
3345	43138749	2	0	0	4	1	1135	1135
3346	43138749	2	0	0	4	132	700	700
3347	43138750	2	0	0	4	3	228	228
3348	43138750	2	0	0	4	4	228	228
3349	43138750	2	0	0	4	1	1140	1140
3350	43138750	2	0	0	4	132	700	700
3351	43138751	2	0	0	4	3	229	229
3352	43138751	2	0	0	4	4	229	229
3353	43138751	2	0	0	4	1	1145	1145
3354	43138751	2	0	0	4	132	700	700
3355	43138752	2	0	0	4	3	230	230
3356	43138752	2	0	0	4	4	230	230
3357	43138752	2	0	0	4	1	1150	1150
3358	43138752	2	0	0	4	132	700	700
3359	43138753	2	0	0	4	3	231	231
3360	43138753	2	0	0	4	4	231	231
3361	43138753	2	0	0	4	1	1155	1155
3362	43138753	2	0	0	4	132	700	700
3363	43138754	2	0	0	4	3	232	232
3364	43138754	2	0	0	4	4	232	232
3365	43138754	2	0	0	4	1	1160	1160
3366	43138754	2	0	0	4	132	700	700
3367	43138755	2	0	0	4	3	233	233
3368	43138755	2	0	0	4	4	233	233
3369	43138755	2	0	0	4	1	1165	1165
3370	43138755	2	0	0	4	132	700	700
3371	43138756	2	0	0	4	3	234	234
3372	43138756	2	0	0	4	4	234	234
3373	43138756	2	0	0	4	1	1170	1170
3374	43138756	2	0	0	4	132	700	700
3375	43138757	2	0	0	4	3	235	235
3376	43138757	2	0	0	4	4	235	235
3377	43138757	2	0	0	4	1	1175	1175
3378	43138757	2	0	0	4	132	700	700
3379	43138758	2	0	0	4	3	236	236
3380	43138758	2	0	0	4	4	236	236
3381	43138758	2	0	0	4	1	1180	1180
3382	43138758	2	0	0	4	132	700	700
3383	43138759	2	0	0	4	3	237	237
3384	43138759	2	0	0	4	4	237	237
3385	43138759	2	0	0	4	1	1185	1185
3386	43138759	2	0	0	4	132	700	700
3387	43138760	2	0	0	4	3	238	238
3388	43138760	2	0	0	4	4	238	238
3389	43138760	2	0	0	4	1	1190	1190
3390	43138760	2	0	0	4	132	700	700
3391	43138761	2	0	0	4	3	239	239
3392	43138761	2	0	0	4	4	239	239
3393	43138761	2	0	0	4	1	1195	1195
3394	43138761	2	0	0	4	132	700	700
3395	43138762	2	0	0	4	3	240	240
3396	43138762	2	0	0	4	4	240	240
3397	43138762	2	0	0	4	1	1200	1200
3398	43138762	2	0	0	4	132	700	700
3399	43148401	0	0	0	1	3	15	21
3400	43148402	0	0	0	2	3	22	36
3401	43148501	0	0	0	1	3	15	21
3402	43148502	0	0	0	2	3	22	36
3403	43148601	0	0	0	2	3	22	36
3404	43148602	0	0	0	3	3	40	45
3405	43148603	0	0	0	3	21	133	150
3406	43148604	0	0	0	3	23	133	150
3407	43148605	0	0	0	3	25	133	150
3408	43148701	0	0	0	3	3	40	45
3409	43148702	0	0	0	4	12	100	150
3410	43148702	0	0	0	4	52	100	150
3411	43148702	0	0	0	4	173	100	150
