装备ID	类ID	默认装备名	使用职业限制	所属等级段	穿戴等级限制	装备部位	装备品质	物品等级	物品等级描述	装备潜力值	叠加数量	可拥有数量上限	整理权重	绑定道具ID	组ID	道具描述	默认道具Icon	装备预览图	交易锁定时间	分解产物	货币种类	货币公式类型	出售公式ID	背包标签	掉落表现	脚本	流程ID	属性值ID	拾取表现	男角穿戴装备后附加的特效id	女角穿戴装备后附加的特效id	套装ID	男性模型	女性模型	武器高模特效	武器低模特效	获取通知	获取途径	是否衣橱时装转换	转换的道具ID	男性装备道具Icon	女性性装备道具Icon	男性装备道具名字	女性性装备道具名字	稀有道具是否展示	未鉴定装备	判断稀有道具
equip301040211004	3010402004	EquipName_301040211004	4	40	36	1	1	126	1	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,2000;item8103010111001,1	1	2	2000	1	133	EquipItem		301040211004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040210004	0
equip301040211005	3010402005	EquipName_301040211005	5	40	36	1	1	126	1	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,2000;item8103010111001,1	1	2	2000	1	138	EquipItem		301040211005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040210005	0
equip301040211006	3010402006	EquipName_301040211006	6	40	36	1	1	126	1	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,2000;item8103010111001,1	1	2	2000	1	0	EquipItem		301040211006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040210006	0
equip301040221000	3010402000	EquipName_301040211000		40	36	1	2	252	1	40	1	9999	7000	0	0				604800	item1000,4000;item8103010111001,2	1	2	4000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040221001	3010402001	EquipName_301040211001	1	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,4000;item8103010111001,2	1	2	4000	1	119	EquipItem		301040221001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040220001	0
equip301040221002	3010402002	EquipName_301040211002	2	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,4000;item8103010111001,2	1	2	4000	1	124	EquipItem		301040221002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040220002	0
equip301040221003	3010402003	EquipName_301040211003	3	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,4000;item8103010111001,2	1	2	4000	1	129	EquipItem		301040221003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040220003	0
equip301040221004	3010402004	EquipName_301040211004	4	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,4000;item8103010111001,2	1	2	4000	1	134	EquipItem		301040221004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040220004	0
equip301040221005	3010402005	EquipName_301040211005	5	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,4000;item8103010111001,2	1	2	4000	1	139	EquipItem		301040221005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040220005	0
equip301040221006	3010402006	EquipName_301040211006	6	40	36	1	2	252	1	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,4000;item8103010111001,2	1	2	4000	1	0	EquipItem		301040221006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040220006	0
equip301040231000	3010402000	EquipName_301040211000		40	36	1	3	283	1	40	1	9999	7000	0	0				604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040231001	3010402001	EquipName_301040211001	1	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,6000;item8103010111001,3	1	2	6000	1	120	EquipItem		301040231001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040230001	0
equip301040231002	3010402002	EquipName_301040211002	2	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,6000;item8103010111001,3	1	2	6000	1	125	EquipItem		301040231002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040230002	0
equip301040231003	3010402003	EquipName_301040211003	3	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,6000;item8103010111001,3	1	2	6000	1	130	EquipItem		301040231003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040230003	0
equip301040231004	3010402004	EquipName_301040211004	4	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,6000;item8103010111001,3	1	2	6000	1	135	EquipItem		301040231004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040230004	0
equip301040231005	3010402005	EquipName_301040211005	5	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,6000;item8103010111001,3	1	2	6000	1	140	EquipItem		301040231005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040230005	0
equip301040231006	3010402006	EquipName_301040211006	6	40	36	1	3	283	1	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem		301040231006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040230006	0
equip301040232000	3010402000	EquipName_301040211000		40	36	1	3	299	2	40	1	9999	7000	0	0				604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040232001	3010402001	EquipName_301040211001	1	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,6000;item8103010111001,3	1	2	6000	1	120	EquipItem		301040232001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040230001	0
equip301040232002	3010402002	EquipName_301040211002	2	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,6000;item8103010111001,3	1	2	6000	1	125	EquipItem		301040232002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040230002	0
equip301040232003	3010402003	EquipName_301040211003	3	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,6000;item8103010111001,3	1	2	6000	1	130	EquipItem		301040232003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040230003	0
equip301040232004	3010402004	EquipName_301040211004	4	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,6000;item8103010111001,3	1	2	6000	1	135	EquipItem		301040232004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040230004	0
equip301040232005	3010402005	EquipName_301040211005	5	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,6000;item8103010111001,3	1	2	6000	1	140	EquipItem		301040232005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040230005	0
equip301040232006	3010402006	EquipName_301040211006	6	40	36	1	3	299	2	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem		301040232006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040230006	0
equip301040233000	3010402000	EquipName_301040211000		40	36	1	3	315	3	40	1	9999	7000	0	0				604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040233001	3010402001	EquipName_301040211001	1	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,6000;item8103010111001,3	1	2	6000	1	120	EquipItem		301040233001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040230001	0
equip301040233002	3010402002	EquipName_301040211002	2	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,6000;item8103010111001,3	1	2	6000	1	125	EquipItem		301040233002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040230002	0
equip301040233003	3010402003	EquipName_301040211003	3	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,6000;item8103010111001,3	1	2	6000	1	130	EquipItem		301040233003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040230003	0
equip301040233004	3010402004	EquipName_301040211004	4	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,6000;item8103010111001,3	1	2	6000	1	135	EquipItem		301040233004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040230004	0
equip301040233005	3010402005	EquipName_301040211005	5	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,6000;item8103010111001,3	1	2	6000	1	140	EquipItem		301040233005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040230005	0
equip301040233006	3010402006	EquipName_301040211006	6	40	36	1	3	315	3	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,6000;item8103010111001,3	1	2	6000	1	0	EquipItem		301040233006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040230006	0
equip301040241000	3010402000	EquipName_301040211000		40	36	1	4	388	1	40	1	9999	7000	0	0				604800	item1000,8000;item8103010111001,4	1	2	8000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040241001	3010402001	EquipName_301040211001	1	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,8000;item8103010111001,4	1	2	8000	1	121	EquipItem		301040241001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040240001	0
equip301040241002	3010402002	EquipName_301040211002	2	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,8000;item8103010111001,4	1	2	8000	1	126	EquipItem		301040241002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040240002	0
equip301040241003	3010402003	EquipName_301040211003	3	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,8000;item8103010111001,4	1	2	8000	1	131	EquipItem		301040241003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040240003	0
equip301040241004	3010402004	EquipName_301040211004	4	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,8000;item8103010111001,4	1	2	8000	1	136	EquipItem		301040241004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040240004	0
equip301040241005	3010402005	EquipName_301040211005	5	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,8000;item8103010111001,4	1	2	8000	1	141	EquipItem		301040241005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040240005	0
equip301040241006	3010402006	EquipName_301040211006	6	40	36	1	4	388	1	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,8000;item8103010111001,4	1	2	8000	1	0	EquipItem		301040241006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040240006	0
equip301040242000	3010402000	EquipName_301040211000		40	36	1	4	410	2	40	1	9999	7000	0	0				604800	item1000,8000;item8103010111001,4	1	2	8000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040242001	3010402001	EquipName_301040211001	1	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,8000;item8103010111001,4	1	2	8000	1	121	EquipItem		301040242001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040240001	0
equip301040242002	3010402002	EquipName_301040211002	2	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,8000;item8103010111001,4	1	2	8000	1	126	EquipItem		301040242002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040240002	0
equip301040242003	3010402003	EquipName_301040211003	3	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,8000;item8103010111001,4	1	2	8000	1	131	EquipItem		301040242003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040240003	0
equip301040242004	3010402004	EquipName_301040211004	4	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,8000;item8103010111001,4	1	2	8000	1	136	EquipItem		301040242004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040240004	0
equip301040242005	3010402005	EquipName_301040211005	5	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,8000;item8103010111001,4	1	2	8000	1	141	EquipItem		301040242005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040240005	0
equip301040242006	3010402006	EquipName_301040211006	6	40	36	1	4	410	2	40	1	9999	7000	0	0		equip_301030111006	equip_301030111006	604800	item1000,8000;item8103010111001,4	1	2	8000	1	0	EquipItem		301040242006	0			0	c006_weapon002_t1	c006_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111006	equip_301030111006	EquipName_301040211006	EquipName_301040211006		unidfequip301040240006	0
equip301040243000	3010402000	EquipName_301040211000		40	36	1	4	432	3	40	1	9999	7000	0	0				604800	item1000,8000;item8103010111001,4	1	2	8000	1	0	EquipItem			0			0			0	0	Notice_Receive_Item	1	0				EquipName_301040211000	EquipName_301040211000			0
equip301040243001	3010402001	EquipName_301040211001	1	40	36	1	4	432	3	40	1	9999	7000	0	0		equip_301020421001	equip_301020421001	604800	item1000,8000;item8103010111001,4	1	2	8000	1	121	EquipItem		301040243001	0			0	c001_weapon003_t1	c001_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421001	equip_301020421001	EquipName_301040211001	EquipName_301040211001		unidfequip301040240001	0
equip301040243002	3010402002	EquipName_301040211002	2	40	36	1	4	432	3	40	1	9999	7000	0	0		equip_301020421002	equip_301020421002	604800	item1000,8000;item8103010111001,4	1	2	8000	1	126	EquipItem		301040243002	0			0	c002_weapon003_t1	c002_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421002	equip_301020421002	EquipName_301040211002	EquipName_301040211002		unidfequip301040240002	0
equip301040243003	3010402003	EquipName_301040211003	3	40	36	1	4	432	3	40	1	9999	7000	0	0		equip_301030111003	equip_301030111003	604800	item1000,8000;item8103010111001,4	1	2	8000	1	131	EquipItem		301040243003	0			0	c007_weapon002_t1	c003_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111003	equip_301030111003	EquipName_301040211003	EquipName_301040211003		unidfequip301040240003	0
equip301040243004	3010402004	EquipName_301040211004	4	40	36	1	4	432	3	40	1	9999	7000	0	0		equip_301030111004	equip_301030111004	604800	item1000,8000;item8103010111001,4	1	2	8000	1	136	EquipItem		301040243004	0			0	c008_weapon002_t1	c004_weapon002_t1	0	0	Notice_Receive_Item	1	0		equip_301030111004	equip_301030111004	EquipName_301040211004	EquipName_301040211004		unidfequip301040240004	0
equip301040243005	3010402005	EquipName_301040211005	5	40	36	1	4	432	3	40	1	9999	7000	0	0		equip_301020421005	equip_301020421005	604800	item1000,8000;item8103010111001,4	1	2	8000	1	141	EquipItem		301040243005	0			0	c005_weapon003_t1	c005_weapon003_t1	0	0	Notice_Receive_Item	1	0		equip_301020421005	equip_301020421005	EquipName_301040211005	EquipName_301040211005		unidfequip301040240005	0
