NPC编号	对象类型	名称	头像	描述	精灵品质	动作集	模型编号	魔灵蛋裂开模型	圆柱高度	圆柱半径	UI界面模型倍数	UI界面模型位置	UI界面模型角度	场景模型倍数	属性值ID	常驻美术特效	奔跑音效	重生魔灵	原型魔灵	孵化时间	升级每点经验价格	可骑乘人数	骑乘动作集	骑乘玩家名字偏移	AI信息	交互培养经验	动作ID	种族编号	续费途径	家园战宠停留时间	家园战宠移动数组	进阶组
pet_160	FightPetNpc	name_pet_160	m023_portrait01	Des_pet_160	2	20	m023|body|m023_body_t1		1.300000	0.540000	1.200000	0;0;0.5	150.000000	0.900000	900000000				pet_160	0	7	0	27		PetNpc,1,1	200	122	2		11	146,120,154,167,24,37,49,19,165,81	0
pet_161	FightPetNpc	name_pet_161	m023_portrait03	Des_pet_161	3	20	m023|body|m023_body_t3		1.300000	0.540000	1.200000	0;0;0.5	150.000000	0.900000	900000000				pet_160	0	10	0	27		PetNpc,1,1	200	122	2		8	43,198,200,117,70,35,144,105,147,168	0
pet_162	FightPetNpc	name_pet_162	m029_portrait01	Des_pet_162	2	20	m029|body|m029_body_t1		1.600000	0.320000	1.200000	0;-0.3;0.4	150.000000	0.800000	900000000				pet_162	0	7	0	27		PetNpc,1,1	200	122	1		7	136,44,23,162,86,121,69,78,189,73	0
pet_163	FightPetNpc	name_pet_163	m029_portrait03	Des_pet_163	3	20	m029|body|m029_body_t3		1.600000	0.320000	1.200000	0;-0.3;0.4	150.000000	0.800000	900000000				pet_162	0	10	0	27		PetNpc,1,1	200	122	1		11	162,171,111,72,138,176,144,196,184,189	0
pet_164	FightPetNpc	name_pet_164	m030_portrait01	Des_pet_164	2	20	m030|body|m030_body_t1		1.720000	0.320000	1.200000	0;-0.4;0.3	150.000000	0.800000	900000000				pet_164	0	7	0	27		PetNpc,1,1	200	122	1		8	163,93,155,142,173,170,50,127,168,167	0
pet_165	FightPetNpc	name_pet_165	m030_portrait03	Des_pet_165	3	20	m030|body|m030_body_t3		1.720000	0.320000	1.200000	0;-0.4;0.3	150.000000	0.800000	900000000				pet_164	0	10	0	27		PetNpc,1,1	200	122	1		8	36,181,108,200,72,90,13,110,175,161	0
pet_166	FightPetNpc	name_pet_166	m024_portrait01	Des_pet_166	2	20	m024|body|m024_body_t1|parta|m024_parta_t1		1.370000	0.490000	1.100000	0;0;0.5	150.000000	0.700000	900000000				pet_166	0	7	0	27		PetNpc,1,1	200	122	1		8	63,86,135,159,57,133,76,74,161,20	0
pet_167	FightPetNpc	name_pet_167	m024_portrait03	Des_pet_167	3	20	m024|body|m024_body_t3|parta|m024_parta_t3		1.370000	0.490000	1.100000	0;0;0.5	150.000000	0.700000	900000000				pet_166	0	10	0	27		PetNpc,1,1	200	122	1		9	91,24,157,1,70,178,175,29,151,40	0
pet_168	FightPetNpc	name_pet_168	m028_portrait01	Des_pet_168	2	20	m028|body|m028_body_t1		1.250000	0.450000	0.900000	0;0;0.4	150.000000	0.500000	900000000				pet_168	0	7	0	27		PetNpc,31,31	200	122	9		9	200,52,133,139,29,149,140,117,5,51	0
pet_169	FightPetNpc	name_pet_169	m028_portrait03	Des_pet_169	3	20	m028|body|m028_body_t3		1.250000	0.450000	0.900000	0;0;0.4	150.000000	0.500000	900000000				pet_168	0	10	0	27		PetNpc,31,31	200	122	9		8	112,135,5,6,165,109,181,64,188,73	0
pet_170	FightPetNpc	name_pet_170	m025_portrait01	Des_pet_170	2	20	m025|body|m025_body_t1		1.950000	0.420000	0.800000	0;-0.2;0	150.000000	0.700000	900000000				pet_170	0	7	0	27		PetNpc,1,1	200	122	2		11	141,125,15,105,82,116,123,8,188,149	0
pet_171	FightPetNpc	name_pet_171	m025_portrait03	Des_pet_171	3	20	m025|body|m025_body_t3		1.950000	0.420000	0.800000	0;-0.2;0	150.000000	0.700000	900000000				pet_170	0	10	0	27		PetNpc,1,1	200	122	2		12	158,38,132,31,115,134,120,197,32,91	0
pet_172	FightPetNpc	name_pet_172	m041_portrait01	Des_pet_172	2	20	m041|body|m041_body_t1		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000				pet_172	0	7	0	27		PetNpc,31,31	200	122	9		11	117,160,129,111,46,155,116,100,191,65	0
pet_173	FightPetNpc	name_pet_173	m041_portrait03	Des_pet_173	3	20	m041|body|m041_body_t3		1.070000	0.560000	1.200000	0;0;0.5	150.000000	0.800000	900000000				pet_172	0	10	0	27		PetNpc,31,31	200	122	9		10	40,71,149,112,43,46,40,192,146,54	0
pet_174	FightPetNpc	name_pet_174	m042_portrait01	Des_pet_174	2	20	m042|body|m042_body_t1|parta|m042_parta_t1		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000				pet_174	0	7	0	27		PetNpc,1,1	200	122	1		8	109,111,132,143,154,28,45,4,9,200	0
pet_175	FightPetNpc	name_pet_175	m042_portrait02	Des_pet_175	3	20	m042|body|m042_body_t3|parta|m042_parta_t2		1.500000	0.540000	1.300000	0;0;0.4	150.000000	0.900000	900000000				pet_174	0	10	0	27		PetNpc,1,1	200	122	1		9	197,17,127,159,38,32,16,74,63,166	0
pet_176	FightPetNpc	name_pet_176	m905_portrait01	Des_pet_176	3	20	m905|body|m905_body_t1		1.870000	0.500000	0.700000	0;0;0.4	150.000000	0.500000	900000000				pet_176	0	10	0	27		PetNpc,31,31	200	122	8		10	168,5,143,39,197,192,79,72,195,74	0
pet_177	FightPetNpc	name_pet_177	m905_portrait03	Des_pet_177	4	20	m905|body|m905_body_t3		1.870000	0.500000	0.700000	0;0;0.4	150.000000	0.500000	900000000				pet_176	0	15	0	27		PetNpc,31,31	200	122	8		9	102,24,70,150,189,47,61,95,169,185	0
pet_179	FightPetNpc	name_pet_179	p004_portrait01	Des_pet_179	4	20	p004|body|p004_body_t1		1.290000	0.700000	1.500000	0;0;0.3	150.000000	1.000000	900000000				pet_179	0	15	0	27		PetNpc,1,1	200	122	1		12	10,111,108,28,195,180,30,47,45,65	0
pet_180	FightPetNpc	name_pet_180	m007_portrait01	Des_pet_180	3	20	m007|body|m007_body_t1		1.400000	0.450000	0.900000	0;0;0.5	150.000000	0.600000	900000000				pet_180	0	10	0	27		PetNpc,31,31	200	122	1		9	43,142,189,96,73,69,10,56,162,164	0
pet_181	FightPetNpc	name_pet_181	m007_portrait03	Des_pet_181	4	20	m007|body|m007_body_t3		1.400000	0.450000	0.900000	0;0;0.5	150.000000	0.600000	900000000				pet_180	0	15	0	27		PetNpc,31,31	200	122	1		9	52,195,194,22,185,90,119,29,40,37	0
pet_182	FightPetNpc	name_pet_182	m916_portrait01	Des_pet_182	3	20	m916|body|m916_body_t1		1.640000	0.560000	0.600000	0;0;0.5	150.000000	0.400000	900000000				pet_182	0	10	0	27		PetNpc,31,31	200	122	1		11	9,25,134,187,78,171,35,154,33,193	0
pet_183	FightPetNpc	name_pet_183	m916_portrait03	Des_pet_183	4	20	m916|body|m916_body_t3		1.640000	0.560000	0.600000	0;0;0.5	150.000000	0.400000	900000000				pet_182	0	15	0	27		PetNpc,31,31	200	122	1		8	196,195,151,19,79,118,125,128,119,66	0
pet_184	FightPetNpc	name_pet_184	m909_portrait01	Des_pet_184	3	21	m909|body|m909_body_t1		1.680000	0.510000	0.800000	0;0;0.6	150.000000	0.600000	900000000				pet_184	0	10	0	27		PetNpc,31,31	200	122	2		11	164,167,36,135,94,67,157,99,38,187	0
pet_185	FightPetNpc	name_pet_185	m909_portrait03	Des_pet_185	4	21	m909|body|m909_body_t3		1.680000	0.510000	0.800000	0;0;0.6	150.000000	0.600000	900000000				pet_184	0	15	0	27		PetNpc,31,31	200	122	2		10	166,89,16,142,31,1,16,7,91,198	0
pet_186	FightPetNpc	name_pet_186	m006_portrait01	Des_pet_186	3	20	m006|body|m006_body_t1		1.430000	0.620000	0.700000	0;0;0.4	150.000000	0.500000	900000000				pet_186	0	10	0	27		PetNpc,31,31	200	122	1		9	166,85,136,153,4,96,131,116,63,54	0
pet_187	FightPetNpc	name_pet_187	m006_portrait03	Des_pet_187	4	20	m006|body|m006_body_t3		1.430000	0.620000	0.700000	0;0;0.4	150.000000	0.500000	900000000				pet_186	0	15	0	27		PetNpc,31,31	200	122	1		12	24,32,151,157,43,54,26,89,105,6	0
pet_188	FightPetNpc	name_pet_188	m918_portrait01	Des_pet_188	4	20	m918|body|m918_body_t1		1.760000	0.400000	0.800000	0;-0.2;0.3	150.000000	0.600000	900000000				pet_188	0	15	0	27		PetNpc,1,1	200	122	1		11	72,78,59,54,65,111,193,107,112,179	0
pet_190	FightPetNpc	name_pet_190	m919_portrait01	Des_pet_190	4	20	m919|body|m919_body_t1		1.760000	0.400000	0.800000	0;-0.1;0.4	150.000000	0.600000	900000000				pet_190	0	15	0	27		PetNpc,1,1	200	122	1		10	76,174,53,106,2,90,193,39,117,182	0
pet_192	FightPetNpc	name_pet_192	m917_portrait01	Des_pet_192	4	20	m917|body|m917_body_t1|parta|m917_parta_t1		1.800000	0.450000	0.900000	0;0;0.6	150.000000	0.600000	900000000				pet_192	0	15	0	27		PetNpc,31,31	200	122	1		8	100,122,186,45,60,115,90,4,126,20	0
pet_194	FightPetNpc	name_pet_194	m907_portrait01	Des_pet_194	4	20	m907|body|m907_body_t1		1.420000	0.600000	0.800000	0;0;0.4	150.000000	0.600000	900000000				pet_194	0	15	0	27		PetNpc,1,1	200	122	3		11	4,173,159,109,18,179,35,89,102,83	0
pet_196	FightPetNpc	name_pet_196	m906_portrait01	Des_pet_196	4	20	m906|body|m906_body_t1		1.680000	0.750000	0.400000	0;0;0.7	150.000000	0.300000	900000000				pet_196	0	15	0	27		PetNpc,1,1	200	122	3		8	60,67,44,76,100,101,37,6,119,192	0
pet_198	FightPetNpc	name_pet_198	m911_portrait01	Des_pet_198	4	20	m911|body|m911_body_t1		1.600000	0.600000	0.800000	0;0;0.4	150.000000	0.600000	900000000				pet_198	0	15	0	27		PetNpc,31,31	200	122	1		12	99,93,68,185,193,102,48,188,178,48	0
pet_199	FightPetNpc	name_pet_199	p014_portrait01	Des_pet_199	3	20	p014|body|p014_body_t1		1.100000	0.450000	1.300000	0;0;0.4	150.000000	1.000000	900000000				pet_199	0	7	0	27		PetNpc,1,1	200	122	1		9	164,87,174,164,43,93,170,197,45,46	0
pet_200	FightPetNpc	name_pet_200	p017_portrait01	Des_pet_200	4	20	p017|body|p017_body_t1		1.120000	0.400000	1.400000	0;0;0.4	150.000000	0.800000	900000000				pet_200	0	15	0	27		PetNpc,1,1	200	122	1		12	61,158,96,34,70,178,200,156,50,143	0
pet_201	FightPetNpc	name_pet_201	m923_portrait01	Des_pet_201	3	20	m923|body|m923_body_t1		1.400000	0.450000	0.900000	0;0;0.5	150.000000	0.600000	900000000				pet_201	0	10	0	27		PetNpc,31,31	200	122	1		12	23,194,10,195,51,132,138,23,8,48	0
pet_202	FightPetNpc	name_pet_202	m923_portrait03	Des_pet_202	4	20	m923|body|m923_body_t3		1.400000	0.450000	0.900000	0;0;0.5	150.000000	0.600000	900000000				pet_201	0	15	0	27		PetNpc,31,31	200	122	1		10	39,191,62,92,181,29,94,65,128,40	0
pet_203	FightPetNpc	name_pet_203	m928_portrait01	Des_pet_203	3	20	m928|body|m928_body_t1		1.440000	0.600000	1.000000	0;0;0.4	150.000000	0.600000	900000000				pet_203	0	10	0	27		PetNpc,31,31	200	122	3		9	166,85,136,153,4,96,131,116,63,54	0
pet_204	FightPetNpc	name_pet_204	m928_portrait02	Des_pet_204	4	20	m928|body|m928_body_t2		1.440000	0.600000	1.000000	0;0;0.4	150.000000	0.600000	900000000				pet_203	0	15	0	27		PetNpc,31,31	200	122	3		12	24,32,151,157,43,54,26,89,105,6	0
pet_205	FightPetNpc	name_pet_205	p022_portrait01	Des_pet_205	4	20	p022|body|p022_body_t1|parta|p022_parta_t1		1.430000	0.620000	1.500000	0;0;0.4	150.000000	0.800000	900000000				pet_205	0	15	0	27		PetNpc,31,31	200	122	2		9	197,17,127,159,38,32,16,74,63,166	0
pet_301	FightPetNpc	name_pet_301	b003_portrait01	Des_pet_301	4	20	b003|body|b003_body_t1		2.040000	1.000000	0.400000	0;0;0.3	150.000000	0.400000	900000000				pet_301	0	20	0	27		PetNpc,31,31	200	122	3		8	6,42,51,128,39,83,104,33,68,39	0
pet_303	FightPetNpc	name_pet_303	b012_portrait01	Des_pet_303	4	20	b012|body|b012_body_t1		2.250000	0.500000	0.800000	0;0;0.4	150.000000	0.700000	900000000				pet_303	0	20	0	27		PetNpc,31,31	200	122	4		9	187,30,117,59,99,57,138,37,88,25	0
pet_305	FightPetNpc	name_pet_305	b010_portrait01	Des_pet_305	4	21	b010|body|b010_body_t1|parta|b010_parta_t1		1.920000	0.600000	0.500000	0;0;0.2	150.000000	0.400000	900000000				pet_305	0	20	0	27		PetNpc,31,31	200	122	4		9	172,83,104,65,179,156,9,70,63,189	0
pet_307	FightPetNpc	name_pet_307	p013_portrait01	Des_pet_307	5	20	p013|body|p013_body_t1		1.200000	0.500000	1.300000	0;0;0.3	150.000000	1.000000	900000000	60002			pet_307	0	20	0	27		PetNpc,31,31	200	122	4		11	122,79,17,143,163,102,191,149,104,131	0
pet_309	FightPetNpc	name_pet_309	p003_portrait01	Des_pet_309	5	20	p003|body|p003_body_t1		1.680000	0.500000	1.300000	0;-0.2;0	150.000000	1.000000	900000000	60005			pet_309	0	20	0	27		PetNpc,31,31	200	122	1		7	43,181,161,181,54,3,195,19,161,195	7
pet_310	FightPetNpc	name_pet_309	p003_portrait01	Des_pet_309	6	20	p003|body|p003_body_t1		1.680000	0.500000	1.300000	0;-0.2;0	150.000000	1.000000	900000000	60005,10342			pet_309	0	20	0	27		PetNpc,31,31	200	122	1		7	43,181,161,181,54,3,195,19,161,195	7
pet_311	FightPetNpc	name_pet_311	b011_portrait01	Des_pet_311	5	20	b011|body|b011_body_t1|parta|b011_parta_t1		2.300000	0.550000	0.600000	0;0;0.3	150.000000	0.600000	900000000				pet_311	0	20	0	27		PetNpc,31,31	200	122	4		7	141,63,55,107,143,191,81,133,106,187	0
pet_313	FightPetNpc	name_pet_313	p007_portrait01	Des_pet_313	5	20	p007|body|p007_body_t1		1.200000	0.500000	1.400000	0;0;0.3	150.000000	1.000000	900000000	60008			pet_313	0	20	0	27		PetNpc,31,31	200	122	1		10	142,101,158,192,138,35,117,46,15,72	1
pet_314	FightPetNpc	name_pet_313	p007_portrait01	Des_pet_313	6	20	p007|body|p007_body_t1		1.200000	0.500000	1.400000	0;0;0.3	150.000000	1.000000	900000000	60008,10342			pet_313	0	20	0	27		PetNpc,31,31	200	122	1		10	142,101,158,192,138,35,117,46,15,72	1
pet_315	FightPetNpc	name_pet_315	p008_portrait01	Des_pet_315	5	20	p008|body|p008_body_t1		1.200000	0.500000	1.500000	0;0;0.3	150.000000	1.000000	900000000	60007			pet_315	0	20	0	27		PetNpc,1,1	200	122	1		9	130,80,21,137,11,34,199,130,113,20	2
pet_316	FightPetNpc	name_pet_315	p008_portrait01	Des_pet_315	6	20	p008|body|p008_body_t1		1.200000	0.500000	1.500000	0;0;0.3	150.000000	1.000000	900000000	60007,10342			pet_315	0	20	0	27		PetNpc,1,1	200	122	1		9	130,80,21,137,11,34,199,130,113,20	2
pet_317	FightPetNpc	name_pet_317	p009_portrait01	Des_pet_317	5	6009020	p009|body|p009_body_t1|parta|p009_parta_t1		1.200000	0.500000	1.200000	0;-0.2;0	180.000000	1.000000	900000000	60017			pet_317	0	20	0	27		PetNpc,1,1	200	122	8		11	144,72,11,142,128,40,174,53,151,118	3
pet_318	FightPetNpc	name_pet_317	p009_portrait01	Des_pet_317	6	6009020	p009|body|p009_body_t1|parta|p009_parta_t1		1.200000	0.500000	1.200000	0;-0.2;0	180.000000	1.000000	900000000	60017,10342			pet_317	0	20	0	27		PetNpc,1,1	200	122	8		11	144,72,11,142,128,40,174,53,151,118	3
pet_319	FightPetNpc	name_pet_319	p010_portrait01	Des_pet_319	5	20	p010|body|p010_body_t1		1.200000	0.500000	1.300000	0;-0.2;0	150.000000	1.000000	900000000	60011			pet_319	0	20	0	27		PetNpc,1,1	200	122	2		11	91,29,25,147,54,3,93,50,32,194	4
pet_320	FightPetNpc	name_pet_319	p010_portrait01	Des_pet_319	6	20	p010|body|p010_body_t1		1.200000	0.500000	1.300000	0;-0.2;0	150.000000	1.000000	900000000	60011,10342			pet_319	0	20	0	27		PetNpc,1,1	200	122	2		11	91,29,25,147,54,3,93,50,32,194	4
pet_321	FightPetNpc	name_pet_321	p011_portrait01	Des_pet_321	5	6011020	p011|body|p011_body_t1		1.300000	0.550000	2.000000	0;0;0.3	150.000000	1.400000	900000000	60013			pet_321	0	20	0	27		PetNpc,31,31	200	122	4		7	47,7,44,113,10,98,40,152,128,114	5
pet_322	FightPetNpc	name_pet_321	p011_portrait01	Des_pet_321	6	6011020	p011|body|p011_body_t1		1.300000	0.550000	2.000000	0;0;0.3	150.000000	1.400000	900000000	60013,10342			pet_321	0	20	0	27		PetNpc,31,31	200	122	4		7	47,7,44,113,10,98,40,152,128,114	5
pet_323	FightPetNpc	name_pet_323	p012_portrait01	Des_pet_323	5	20	p012|body|p012_body_t1		1.200000	0.500000	1.500000	0;0;0.4	150.000000	1.000000	900000000	60014			pet_323	0	20	0	27		PetNpc,31,31	200	122	1		11	154,112,81,37,110,72,42,161,63,110	6
pet_324	FightPetNpc	name_pet_323	p012_portrait01	Des_pet_323	6	20	p012|body|p012_body_t1		1.200000	0.500000	1.500000	0;0;0.4	150.000000	1.000000	900000000	60014,10342			pet_323	0	20	0	27		PetNpc,31,31	200	122	1		11	154,112,81,37,110,72,42,161,63,110	6
pet_325	FightPetNpc	name_pet_325	p006_portrait01	Des_pet_325	4	20	p006|body|p006_body_t1		1.300000	0.550000	1.300000	0;0;0.4	150.000000	1.000000	900000000				pet_325	0	15	0	27		PetNpc,31,31	200	122	2		9	55,29,130,50,120,97,107,44,19,35	0
pet_327	FightPetNpc	name_pet_327	p005_portrait01	Des_pet_327	4	20	p005|body|p005_body_t1		1.200000	0.500000	1.500000	0;0;0.5	150.000000	1.000000	900000000				pet_327	0	15	0	27		PetNpc,1,1	200	122	1		9	76,71,79,91,118,148,123,85,73,145	0
pet_329	FightPetNpc	name_pet_329	p018_portrait01	Des_pet_329	4	20	p018|body|p018_body_t1		1.370000	0.490000	1.100000	0;0;0.5	150.000000	0.700000	900000000					0	20	0	27		PetNpc,1,1	200	122	1		11	137,130,194,148,87,80,62,142,186,159	0
pet_331	FightPetNpc	name_pet_331	m929_portrait01	Des_pet_331	4	20	m929|body|m929_body_t1		1.370000	0.490000	1.100000	0;0;0.5	150.000000	0.700000	900000000				pet_331	0	15	0	27		PetNpc,1,1	200	122	1		8	1,54,99,162,86,29,12,72,187,174	0
pet_333	FightPetNpc	name_pet_333	p020_portrait01	Des_pet_333	5	20	p020|body|p020_body_t1		1.600000	0.600000	1.000000	0;0;0.4	150.000000	0.600000	900000000				pet_333	0	20	0	27		PetNpc,1,1	200	122	2		11	171,143,140,5,51,111,74,81,70,171	0
pet_335	FightPetNpc	name_pet_335	n094_portrait01	Des_pet_335	5	20	n094|body|n094_body_t1		1.610000	0.880000	1.100000	0;0;0.4	150.000000	1.000000	900000000				pet_335	0	20	0	27		PetNpc,31,31	200	122	1		12	38,34,180,192,39,54,186,57,24,83	0
pet_337	FightPetNpc	name_pet_337	p023_portrait01	Des_pet_337	5	20	p023|body|p023_body_t1		1.500000	0.500000	1.000000	-0.115;0.373;-0.092	150.000000	0.800000	900000000	41000016			pet_337	0	20	0	27		PetNpc,1,1	200	122	7		11	171,143,140,5,51,111,74,81,70,171	13
pet_338	FightPetNpc	name_pet_338	p027_portrait01	Des_pet_338	4	20	p027|body|p027_body_t1		1.500000	0.500000	1.500000	-0.115;0.373;-0.092	150.000000	0.800000	900000000	41000016			pet_338	0	20	0	27		PetNpc,1,1	200	122	2		11	171,143,140,5,51,111,74,81,70,171	0
pet_339	FightPetNpc	name_pet_339	p026_portrait01	Des_pet_339	5	6012020	p026|body|p026_body_t1		1.680000	0.500000	1.500000	0;0;0.4	150.000000	1.100000	900000000	41000036			pet_339	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	12
pet_340	FightPetNpc	name_pet_340	p701_portrait01	Des_pet_340	5	20	p701|body|p701_body_t1		1.550000	0.500000	1.700000	0;0;0.4	150.000000	1.000000	900000000				pet_340	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_341	FightPetNpc	name_pet_341	b703_portrait01	Des_pet_341	5	20	b703|body|b703_body_t1		1.550000	0.500000	1.500000	0;0;0.4	150.000000	1.000000	900000000				pet_341	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_342	FightPetNpc	name_pet_342	p702_portrait01	Des_pet_342	5	20	p702|body|p702_body_t1		1.300000	0.500000	1.500000	0;0;0.4	150.000000	1.000000	900000000				pet_342	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_343	FightPetNpc	name_pet_343	p703_portrait01	Des_pet_343	5	20	p703|body|p703_body_t1		1.300000	0.500000	1.300000	0;0;0.4	150.000000	1.000000	900000000	41000016			pet_343	0	20	0	27		PetNpc,31,31	200	122	1		11	171,143,140,5,51,111,74,81,70,171	0
pet_344	FightPetNpc	name_pet_344	p028_portrait01	Des_pet_344	5	20	p028|body|p028_body_t1		1.000000	0.500000	1.000000	0;0;0.4	150.000000	0.700000	900000000	41000048			pet_344	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	14
pet_345	FightPetNpc	name_pet_345	p024_portrait01	Des_pet_345	5	20	p024|body|p024_body_t1		1.000000	0.750000	1.300000	0;0.171;0.572	180.000000	1.000000	900000000	41000058			pet_345	0	20	0	27		PetNpc,31,31	200	122	7		11	157,7,107,189,182,166,29,119,152,106	10
pet_346	FightPetNpc	name_pet_346	soldier708_portrait01	Des_pet_346	5	24703112	soldier708h|body|soldier708h_body_t1		2.100000	0.750000	1.200000	-0.115;0;0.4	180.000000	1.000000	900000000				pet_346	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_347	FightPetNpc	name_pet_347	soldier706_portrait01	Des_pet_347	5	24705112	soldier706h|body|soldier706h_body_t1		2.100000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000				pet_347	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_348	FightPetNpc	name_pet_348	soldier707_portrait01	Des_pet_348	5	24704112	soldier707|body|soldier707_body_t1		2.100000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000				pet_348	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_349	FightPetNpc	name_pet_349	p030_portrait01	Des_pet_349	5	6013020	p030|body|p030_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000087,41000088,41000089			pet_349	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	15
pet_350	FightPetNpc	name_pet_350	p025_portrait01	Des_pet_350	5	20	p025|body|p025_body_t1		1.500000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000090			pet_350	0	20	0	27		PetNpc,31,31	200	122	7		11	157,7,107,189,182,166,29,119,152,106	21
pet_351	FightPetNpc	name_pet_351	p029_portrait01	Des_pet_351	5	20	p029|body|p029_body_t1		1.000000	0.750000	1.800000	0;0;0.4	180.000000	1.000000	900000000				pet_351	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	11
pet_352	FightPetNpc	name_pet_352	p704_portrait01	Des_pet_352	5	20	p704|body|p704_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000				pet_352	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	0
pet_353	FightPetNpc	name_pet_353	p705_portrait01	Des_pet_353	5	20	p705|body|p705_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000				pet_353	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	0
pet_354	FightPetNpc	name_pet_354	p706_portrait01	Des_pet_354	5	20	p706|body|p706_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000132,41000133,41000134,41000135			pet_354	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	8
pet_355	FightPetNpc	name_pet_355	p707_portrait01	Des_pet_355	5	20	p707|body|p707_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000				pet_355	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	9
pet_356	FightPetNpc	name_pet_356	p708_portrait01	Des_pet_356	5	20	p708|body|p708_body_t1		1.000000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000162,41000163,41000164			pet_356	0	20	0	27		PetNpc,31,31	200	122	2		11	157,7,107,189,182,166,29,119,152,106	0
pet_357	FightPetNpc	name_pet_357	p710_portrait01	Des_pet_357	5	20	p710|body|p710_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000				pet_357	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_358	FightPetNpc	name_pet_358	p711_portrait01	Des_pet_358	4	20	p711|body|p711_body_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000				pet_358	0	15	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_359	FightPetNpc	name_pet_359	p712_portrait01	Des_pet_359	5	20	p712|body|p712_body_t1|parta|p712_parta_t1		1.300000	0.750000	1.500000	-0.2;0;-0.1	180.000000	1.100000	900000000				pet_359	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_360	FightPetNpc	name_pet_360	p709_portrait01	Des_pet_360	5	20	p709|body|p709_body_t1		1.500000	0.750000	1.300000	0;0;0.4	180.000000	1.000000	900000000	41000180,41000181			pet_360	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	16
pet_361	FightPetNpc	name_pet_361	p031_portrait01	Des_pet_361	5	20	p031|body|p031_body_t1		1.500000	0.750000	1.580000	0;0;0.4	180.000000	1.300000	900000000	41000256,41000257			pet_361	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_362	FightPetNpc	name_pet_362	p032_portrait01	Des_pet_362	5	20	p032|body|p032_body_t1|parta|p032_parta_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000212,41000213,41000214			pet_362	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	17
pet_363	FightPetNpc	name_pet_363	p033_portrait01	Des_pet_363	5	20	p033|body|p033_body_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000334			pet_363	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	0
pet_364	FightPetNpc	name_pet_364	p034_portrait01	Des_pet_364	5	20	p034|body|p034_body_t1		1.500000	0.750000	1.200000	0;0;0	160.000000	1.100000	900000000	41000356,41000357,41000358,41000359			pet_364	0	20	0	27		PetNpc,31,31	200	122	1		11	157,7,107,189,182,166,29,119,152,106	18
